step,reward,eval_type,seed
250112,0.2,pi,4
250112,0.1,mppi,4
500224,40.4,pi,4
500224,14.0,mppi,4
750080,73.6,pi,4
750080,76.1,mppi,4
1000192,146.5,pi,4
1000192,135.0,mppi,4
1250048,145.1,pi,4
1250048,49.0,mppi,4
1500160,120.9,pi,4
1500160,103.4,mppi,4
1750016,80.5,pi,4
1750016,137.2,mppi,4
2000128,5.2,pi,4
2000128,1.4,mppi,4
2250240,80.5,pi,4
2250240,111.9,mppi,4
2500096,132.1,pi,4
2500096,175.1,mppi,4
2750208,128.3,pi,4
2750208,141.0,mppi,4
3000064,210.4,pi,4
3000064,140.8,mppi,4
3250176,83.6,pi,4
3250176,83.3,mppi,4
3500032,131.1,pi,4
3500032,143.2,mppi,4
3750144,120.4,pi,4
3750144,147.7,mppi,4
4000000,131.3,pi,4
4000000,88.8,mppi,4
4250112,86.6,pi,4
4250112,203.6,mppi,4
4500224,206.1,pi,4
4500224,228.6,mppi,4
4750080,130.7,pi,4
4750080,89.4,mppi,4
5000192,221.6,pi,4
5000192,200.6,mppi,4
5250048,221.4,pi,4
5250048,234.1,mppi,4
5500160,222.2,pi,4
5500160,240.9,mppi,4
5750016,210.4,pi,4
5750016,196.4,mppi,4
6000128,223.1,pi,4
6000128,235.5,mppi,4
6250240,181.4,pi,4
6250240,240.5,mppi,4
6500096,226.7,pi,4
6500096,234.5,mppi,4
6750208,234.3,pi,4
6750208,240.0,mppi,4
7000064,222.3,pi,4
7000064,246.8,mppi,4
7250176,232.1,pi,4
7250176,217.7,mppi,4
7500032,238.0,pi,4
7500032,244.6,mppi,4
7750144,229.5,pi,4
7750144,250.1,mppi,4
8000000,232.2,pi,4
8000000,254.2,mppi,4
8250112,232.0,pi,4
8250112,241.8,mppi,4
8500224,232.5,pi,4
8500224,237.4,mppi,4
8750080,229.6,pi,4
8750080,242.1,mppi,4
9000192,233.9,pi,4
9000192,224.2,mppi,4
9250048,234.5,pi,4
9250048,247.7,mppi,4
9500160,236.7,pi,4
9500160,241.7,mppi,4
