step,reward,eval_type,seed
50176,3.2,pi,1
50176,4.1,mppi,1
100096,3.4,pi,1
100096,5.0,mppi,1
150016,1.3,pi,1
150016,4.8,mppi,1
200192,8.1,pi,1
200192,8.2,mppi,1
250112,3.3,pi,1
250112,6.2,mppi,1
300032,3.9,pi,1
300032,9.0,mppi,1
350208,2.1,pi,1
350208,1.8,mppi,1
400128,1.7,pi,1
400128,3.9,mppi,1
450048,2.3,pi,1
450048,6.0,mppi,1
500224,3.8,pi,1
500224,2.0,mppi,1
550144,2.8,pi,1
550144,4.8,mppi,1
600064,4.1,pi,1
600064,4.7,mppi,1
650240,2.5,pi,1
650240,5.3,mppi,1
700160,1.6,pi,1
700160,5.5,mppi,1
750080,3.9,pi,1
750080,3.0,mppi,1
800000,3.1,pi,1
800000,4.6,mppi,1
850176,3.5,pi,1
850176,5.2,mppi,1
900096,3.3,pi,1
900096,3.3,mppi,1
950016,3.3,pi,1
950016,3.3,mppi,1
1000192,3.3,pi,1
1000192,3.3,mppi,1
1050112,3.3,pi,1
1050112,3.3,mppi,1
1100032,3.3,pi,1
1100032,3.3,mppi,1
1150208,3.3,pi,1
1150208,3.3,mppi,1
1200128,3.3,pi,1
1200128,3.3,mppi,1
1250048,3.3,pi,1
1250048,3.3,mppi,1
1300224,3.3,pi,1
1300224,3.3,mppi,1
1350144,3.3,pi,1
1350144,3.3,mppi,1
1400064,3.3,pi,1
1400064,3.3,mppi,1
1450240,3.3,pi,1
1450240,3.3,mppi,1
1500160,3.3,pi,1
1500160,3.3,mppi,1
