step,reward,eval_type,seed
250112,151.1,pi,10
250112,185.1,mppi,10
500224,50.1,pi,10
500224,99.8,mppi,10
750080,60.8,pi,10
750080,41.4,mppi,10
1000192,354.4,pi,10
1000192,334.6,mppi,10
1250048,289.1,pi,10
1250048,368.0,mppi,10
1500160,348.0,pi,10
1500160,359.1,mppi,10
1750016,376.4,pi,10
1750016,380.7,mppi,10
2000128,364.9,pi,10
2000128,379.6,mppi,10
