step,reward,eval_type,seed
50176,58.2,pi,4
50176,6.9,mppi,4
100096,289.0,pi,4
100096,236.0,mppi,4
150016,192.3,pi,4
150016,367.3,mppi,4
200192,1.1,pi,4
200192,2.7,mppi,4
250112,0.6,pi,4
250112,0.3,mppi,4
300032,471.9,pi,4
300032,513.2,mppi,4
350208,528.4,pi,4
350208,496.5,mppi,4
400128,574.4,pi,4
400128,569.0,mppi,4
450048,571.3,pi,4
450048,528.0,mppi,4
500224,584.7,pi,4
500224,611.5,mppi,4
550144,566.3,pi,4
550144,567.5,mppi,4
600064,577.6,pi,4
600064,552.6,mppi,4
650240,612.4,pi,4
650240,602.0,mppi,4
700160,529.3,pi,4
700160,562.1,mppi,4
50176,119.8,pi,4
50176,110.5,mppi,4
