step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,9,0.0000,0.0000,0.0,1000.0
250112,mppi,9,0.0000,0.0000,0.0,1000.0
500224,pi,9,0.2812,0.3360,13.4,53.2
500224,mppi,9,0.2519,0.3127,12.0,82.5
750080,pi,9,0.3204,0.3288,15.2,62.2
750080,mppi,9,0.3391,0.3559,15.25,53.625
1000192,pi,9,0.2736,0.2908,12.0,245.6
1000192,mppi,9,0.3565,0.3754,15.5,41.625
1250048,pi,9,0.3518,0.3852,15.2,42.8
1250048,mppi,9,0.3329,0.3544,15.25,43.25
1500160,pi,9,0.3566,0.3706,15.0,57.6
1500160,mppi,9,0.3598,0.3688,15.75,49.0
1750016,pi,9,0.3614,0.3736,15.6,45.4
1750016,mppi,9,0.3675,0.3756,15.375,49.25
2000128,pi,9,0.3564,0.3766,15.2,46.0
2000128,mppi,9,0.3532,0.3576,15.875,40.625
