step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,4,0.0000,0.0000,0.0,1000.0
250112,mppi,4,0.0000,0.0010,0.125,1000.0
500224,pi,4,0.0240,0.0880,3.0,823.6
500224,mppi,4,0.0441,0.1025,4.375,759.75
750080,pi,4,0.2320,0.3788,17.0,111.8
750080,mppi,4,0.1911,0.3339,15.875,170.875
1000192,pi,4,0.2772,0.3962,17.8,44.0
1000192,mppi,4,0.2866,0.4216,17.125,50.75
1250048,pi,4,0.2494,0.4546,16.4,56.2
1250048,mppi,4,0.2826,0.4484,17.25,47.125
1500160,pi,4,0.2744,0.4476,17.0,52.8
1500160,mppi,4,0.2890,0.4336,16.875,58.875
1750016,pi,4,0.2828,0.4138,16.8,60.8
1750016,mppi,4,0.2856,0.4280,17.0,50.0
2000128,pi,4,0.2868,0.4356,17.2,45.4
2000128,mppi,4,0.2825,0.4489,17.0,48.75
