step,reward,eval_type,seed
50176,925.0,pi,1
50176,5.6,mppi,1
100096,959.0,pi,1
100096,968.5,mppi,1
150016,0.0,pi,1
150016,835.2,mppi,1
200192,936.0,pi,1
200192,974.0,mppi,1
250112,970.0,pi,1
250112,958.6,mppi,1
300032,975.0,pi,1
300032,945.6,mppi,1
350208,974.0,pi,1
350208,974.5,mppi,1
400128,973.0,pi,1
400128,975.0,mppi,1
450048,975.0,pi,1
450048,971.5,mppi,1
500224,923.0,pi,1
500224,682.4,mppi,1
550144,974.0,pi,1
550144,952.6,mppi,1
600064,974.0,pi,1
600064,948.5,mppi,1
650240,974.0,pi,1
650240,970.9,mppi,1
700160,974.0,pi,1
700160,974.2,mppi,1
750080,974.0,pi,1
750080,951.1,mppi,1
800000,967.0,pi,1
800000,974.2,mppi,1
850176,974.0,pi,1
850176,973.9,mppi,1
900096,975.0,pi,1
900096,975.5,mppi,1
950016,974.0,pi,1
950016,975.1,mppi,1
1000192,975.0,pi,1
1000192,976.0,mppi,1
