step,reward,eval_type,seed
50176,477.6,pi,0
50176,653.1,mppi,0
50176,1430.6,jumpy,0
100096,556.2,pi,0
100096,1066.3,mppi,0
100096,2205.4,jumpy,0
150016,480.4,pi,0
150016,785.2,mppi,0
150016,2308.7,jumpy,0
200192,1636.3,pi,0
200192,1756.7,mppi,0
200192,1715.4,jumpy,0
250112,281.5,pi,0
250112,438.9,mppi,0
250112,2647.1,jumpy,0
300032,1280.5,pi,0
300032,1686.5,mppi,0
300032,2732.1,jumpy,0
350208,1353.1,pi,0
350208,1757.2,mppi,0
350208,1613.2,jumpy,0
400128,1844.4,pi,0
400128,1694.7,mppi,0
400128,2695.3,jumpy,0
450048,1774.0,pi,0
450048,504.5,mppi,0
450048,2519.7,jumpy,0
500224,1978.8,pi,0
500224,2239.9,mppi,0
500224,2662.9,jumpy,0
