step,reward,eval_type,seed
50176,384.6,pi,2
50176,415.0,mppi,2
100096,909.6,pi,2
100096,977.9,mppi,2
150016,986.6,pi,2
150016,985.5,mppi,2
200192,983.4,pi,2
200192,987.1,mppi,2
250112,983.8,pi,2
250112,984.1,mppi,2
300032,986.2,pi,2
300032,985.9,mppi,2
350208,986.0,pi,2
350208,982.8,mppi,2
400128,987.2,pi,2
400128,985.1,mppi,2
450048,988.0,pi,2
450048,985.5,mppi,2
500224,985.6,pi,2
500224,987.5,mppi,2
550144,984.8,pi,2
550144,988.4,mppi,2
600064,985.8,pi,2
600064,986.0,mppi,2
650240,985.2,pi,2
650240,991.0,mppi,2
700160,985.4,pi,2
700160,985.2,mppi,2
750080,988.0,pi,2
750080,990.4,mppi,2
800000,973.8,pi,2
800000,987.6,mppi,2
850176,986.6,pi,2
850176,988.2,mppi,2
900096,985.4,pi,2
900096,989.8,mppi,2
950016,986.2,pi,2
950016,989.2,mppi,2
1000192,981.8,pi,2
1000192,987.8,mppi,2
