step,reward,eval_type,seed
50176,667.4,pi,3
50176,536.1,mppi,3
50176,1654.8,jumpy,3
100096,1935.3,pi,3
100096,879.9,mppi,3
100096,2007.4,jumpy,3
150016,1815.7,pi,3
150016,1107.6,mppi,3
150016,2478.6,jumpy,3
200192,1721.1,pi,3
200192,1288.6,mppi,3
200192,2837.6,jumpy,3
250112,1141.4,pi,3
250112,1538.9,mppi,3
250112,2761.9,jumpy,3
300032,1284.4,pi,3
300032,1478.9,mppi,3
300032,1806.6,jumpy,3
350208,1974.7,pi,3
350208,1659.4,mppi,3
350208,2529.0,jumpy,3
400128,2467.2,pi,3
400128,1941.3,mppi,3
400128,3016.2,jumpy,3
450048,2057.4,pi,3
450048,1138.4,mppi,3
450048,2535.3,jumpy,3
500224,2345.1,pi,3
500224,1660.2,mppi,3
500224,3242.7,jumpy,3
