step,reward,eval_type,seed
250112,192.6,pi,1
250112,97.6,mppi,1
500224,253.3,pi,1
500224,263.8,mppi,1
750080,233.2,pi,1
750080,328.6,mppi,1
1000192,306.7,pi,1
1000192,340.2,mppi,1
1250048,348.4,pi,1
1250048,347.6,mppi,1
1500160,322.5,pi,1
1500160,350.9,mppi,1
1750016,343.9,pi,1
1750016,356.6,mppi,1
2000128,348.1,pi,1
2000128,347.1,mppi,1
2250240,356.2,pi,1
2250240,371.6,mppi,1
2500096,350.8,pi,1
2500096,365.3,mppi,1
2750208,345.1,pi,1
2750208,363.1,mppi,1
3000064,280.7,pi,1
3000064,354.2,mppi,1
3250176,357.3,pi,1
3250176,363.7,mppi,1
3500032,345.3,pi,1
3500032,325.6,mppi,1
3750144,350.8,pi,1
3750144,362.2,mppi,1
4000000,351.6,pi,1
4000000,323.0,mppi,1
