step,reward,eval_type,seed
250112,100.0,pi,4
250112,142.0,mppi,4
500224,166.5,pi,4
500224,246.2,mppi,4
750080,251.2,pi,4
750080,214.6,mppi,4
1000192,237.7,pi,4
1000192,256.7,mppi,4
1250048,193.5,pi,4
1250048,260.0,mppi,4
1500160,247.8,pi,4
1500160,266.5,mppi,4
1750016,243.9,pi,4
1750016,257.9,mppi,4
2000128,232.1,pi,4
2000128,255.7,mppi,4
2250240,245.6,pi,4
2250240,257.9,mppi,4
2500096,240.3,pi,4
2500096,225.9,mppi,4
2750208,234.6,pi,4
2750208,257.3,mppi,4
3000064,242.5,pi,4
3000064,261.5,mppi,4
3250176,255.0,pi,4
3250176,266.0,mppi,4
