step,reward,eval_type,seed
50176,65.7,pi,0
50176,50.2,mppi,0
50176,34.0,jumpy,0
100096,56.9,pi,0
100096,53.8,mppi,0
100096,33.2,jumpy,0
150016,62.8,pi,0
150016,60.9,mppi,0
150016,46.8,jumpy,0
200192,62.2,pi,0
200192,48.0,mppi,0
200192,42.9,jumpy,0
250112,71.8,pi,0
250112,57.6,mppi,0
250112,48.6,jumpy,0
300032,101.7,pi,0
300032,127.2,mppi,0
300032,49.6,jumpy,0
350208,71.7,pi,0
350208,98.1,mppi,0
350208,46.6,jumpy,0
400128,92.6,pi,0
400128,105.0,mppi,0
400128,49.6,jumpy,0
450048,70.1,pi,0
450048,52.7,mppi,0
450048,49.3,jumpy,0
500224,120.7,pi,0
500224,51.1,mppi,0
500224,50.8,jumpy,0
