step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.1040,0.1464,5.2,624.0
250112,mppi,1,0.0638,0.0844,4.5,643.875
500224,pi,1,0.0136,0.0250,0.6,455.2
500224,mppi,1,0.0181,0.0286,0.75,332.75
750080,pi,1,0.4408,0.4628,14.8,52.8
750080,mppi,1,0.4365,0.4791,14.5,82.125
1000192,pi,1,0.4482,0.5054,14.4,50.6
1000192,mppi,1,0.4577,0.4844,14.0,52.125
1250048,pi,1,0.4552,0.5136,13.2,51.2
1250048,mppi,1,0.4798,0.5066,13.625,50.875
1500160,pi,1,0.4536,0.4858,14.0,57.0
1500160,mppi,1,0.4665,0.4810,14.125,49.5
1750016,pi,1,0.4694,0.4930,14.4,50.8
1750016,mppi,1,0.4750,0.4924,13.875,51.0
2000128,pi,1,0.4534,0.4702,14.2,50.4
2000128,mppi,1,0.4594,0.4728,14.125,42.5
2250240,pi,1,0.4882,0.5360,13.0,45.8
2250240,mppi,1,0.4974,0.5165,14.0,49.375
2500096,pi,1,0.4700,0.4940,14.6,42.2
2500096,mppi,1,0.4746,0.4875,14.75,46.0
2750208,pi,1,0.4728,0.5028,14.0,50.6
2750208,mppi,1,0.4661,0.4841,14.25,54.625
