step,reward,eval_type,seed
50176,483.1,pi,5
50176,662.5,mppi,5
50176,1419.6,jumpy,5
100096,1295.4,pi,5
100096,1733.4,mppi,5
100096,2498.5,jumpy,5
150016,1968.3,pi,5
150016,1606.1,mppi,5
150016,1663.1,jumpy,5
200192,2070.4,pi,5
200192,1859.9,mppi,5
200192,2559.8,jumpy,5
250112,1462.7,pi,5
250112,1817.0,mppi,5
250112,2932.0,jumpy,5
300032,1815.7,pi,5
300032,2420.4,mppi,5
300032,2611.6,jumpy,5
350208,1878.4,pi,5
350208,2048.2,mppi,5
350208,2028.1,jumpy,5
400128,2285.3,pi,5
400128,1678.0,mppi,5
400128,2915.5,jumpy,5
450048,1017.6,pi,5
450048,968.2,mppi,5
450048,2083.5,jumpy,5
500224,822.4,pi,5
500224,1121.3,mppi,5
500224,2129.4,jumpy,5
