step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,5,0.2500,0.9894,2.2,0.0
50176,mppi,5,0.2910,0.8967,13.0,0.0
100096,pi,5,0.5888,1.0000,0.0,0.0
100096,mppi,5,1.0000,1.0000,0.0,0.0
150016,pi,5,0.9682,1.0000,0.0,0.0
150016,mppi,5,0.7957,1.0000,0.0,0.0
200192,pi,5,1.0000,1.0000,0.0,0.0
200192,mppi,5,0.8637,1.0000,0.0,0.0
250112,pi,5,0.7582,0.9726,2.8,0.0
250112,mppi,5,1.0000,1.0000,0.0,0.0
300032,pi,5,0.8462,1.0000,0.0,0.0
300032,mppi,5,0.9953,1.0000,0.0,0.0
350208,pi,5,0.8534,0.9088,1.2,0.0
350208,mppi,5,0.9957,1.0000,0.0,0.0
400128,pi,5,1.0000,1.0000,0.0,0.0
400128,mppi,5,0.9140,0.9997,0.3333333333333333,0.0
450048,pi,5,0.9968,1.0000,0.0,0.0
450048,mppi,5,0.7427,1.0000,0.0,0.0
500224,pi,5,0.7798,1.0000,0.0,0.0
500224,mppi,5,0.8903,1.0000,0.0,0.0
