step,reward,eval_type,seed
250112,0.2,pi,1
250112,0.0,mppi,1
500224,71.7,pi,1
500224,68.8,mppi,1
750080,110.0,pi,1
750080,199.3,mppi,1
1000192,41.2,pi,1
1000192,80.7,mppi,1
1250048,120.0,pi,1
1250048,122.3,mppi,1
1500160,164.7,pi,1
1500160,17.3,mppi,1
1750016,0.0,pi,1
1750016,5.0,mppi,1
2000128,252.6,pi,1
2000128,284.4,mppi,1
2250240,286.2,pi,1
2250240,297.2,mppi,1
2500096,300.9,pi,1
2500096,318.3,mppi,1
2750208,289.3,pi,1
2750208,297.2,mppi,1
3000064,234.0,pi,1
3000064,299.1,mppi,1
3250176,304.7,pi,1
3250176,311.5,mppi,1
3500032,303.2,pi,1
3500032,281.4,mppi,1
3750144,302.0,pi,1
3750144,317.1,mppi,1
4000000,306.5,pi,1
4000000,277.2,mppi,1
