step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,4,0.0000,0.0000,0.0,1000.0
250112,mppi,4,0.0358,0.1685,10.875,540.0
500224,pi,4,0.0000,0.0010,0.4,1000.0
500224,mppi,4,0.0759,0.1502,6.875,642.125
750080,pi,4,0.1018,0.1840,6.8,626.4
750080,mppi,4,0.1645,0.2756,10.75,396.375
1000192,pi,4,0.3064,0.4438,17.0,52.6
1000192,mppi,4,0.1489,0.2180,8.75,522.625
1250048,pi,4,0.1730,0.2898,10.0,437.2
1250048,mppi,4,0.1524,0.2364,8.125,526.5
1500160,pi,4,0.2788,0.4458,17.0,52.4
1500160,mppi,4,0.1470,0.2314,8.5,524.125
1750016,pi,4,0.2252,0.3722,13.2,254.0
1750016,mppi,4,0.2121,0.3626,12.125,286.25
2000128,pi,4,0.0550,0.0892,3.4,804.6
2000128,mppi,4,0.2115,0.3523,12.875,290.25
2250240,pi,4,0.1114,0.1846,7.0,621.0
2250240,mppi,4,0.1491,0.2224,8.625,536.0
2500096,pi,4,0.1928,0.3510,13.6,241.0
2500096,mppi,4,0.1090,0.1742,6.875,636.875
2750208,pi,4,0.1170,0.1816,6.8,620.4
2750208,mppi,4,0.1869,0.2870,10.75,408.0
3000064,pi,4,0.2356,0.3706,13.8,232.2
3000064,mppi,4,0.1472,0.2301,8.5,523.625
3250176,pi,4,0.1738,0.2818,9.8,432.8
3250176,mppi,4,0.1635,0.3009,10.625,415.625
3500032,pi,4,0.1648,0.2662,9.6,448.4
3500032,mppi,4,0.2671,0.4031,15.0,166.75
3750144,pi,4,0.1628,0.2816,9.8,424.2
3750144,mppi,4,0.1754,0.2911,10.625,403.875
4000000,pi,4,0.1700,0.2832,10.2,425.6
4000000,mppi,4,0.2154,0.3504,12.875,280.875
4250112,pi,4,0.2212,0.3598,13.6,242.4
4250112,mppi,4,0.2122,0.3489,12.5,293.25
4500224,pi,4,0.1686,0.2772,10.2,430.8
4500224,mppi,4,0.1875,0.2870,11.0,409.625
4750080,pi,4,0.2314,0.3654,13.8,237.4
4750080,mppi,4,0.0759,0.1139,4.375,759.0
5000192,pi,4,0.2332,0.3614,14.2,241.6
5000192,mppi,4,0.2229,0.3389,13.125,300.625
5250048,pi,4,0.2348,0.3694,13.6,236.0
5250048,mppi,4,0.2230,0.3446,13.0,288.75
5500160,pi,4,0.3098,0.4458,18.0,43.8
5500160,mppi,4,0.1775,0.2805,11.0,416.375
