step,reward,eval_type,seed
250112,131.7,pi,1
250112,184.9,mppi,1
500224,235.5,pi,1
500224,250.7,mppi,1
750080,244.1,pi,1
750080,248.4,mppi,1
1000192,243.7,pi,1
1000192,260.3,mppi,1
1250048,249.0,pi,1
1250048,269.9,mppi,1
1500160,257.3,pi,1
1500160,262.5,mppi,1
1750016,261.1,pi,1
1750016,270.2,mppi,1
2000128,255.8,pi,1
2000128,267.1,mppi,1
2250240,263.6,pi,1
2250240,267.9,mppi,1
2500096,261.0,pi,1
2500096,266.0,mppi,1
2750208,259.5,pi,1
2750208,270.9,mppi,1
3000064,258.6,pi,1
3000064,269.4,mppi,1
3250176,263.3,pi,1
3250176,268.2,mppi,1
3500032,263.8,pi,1
3500032,272.1,mppi,1
3750144,258.8,pi,1
3750144,270.3,mppi,1
4000000,263.4,pi,1
4000000,268.6,mppi,1
4250112,264.9,pi,1
4250112,269.9,mppi,1
4500224,266.7,pi,1
4500224,274.5,mppi,1
4750080,266.8,pi,1
4750080,272.3,mppi,1
5000192,261.5,pi,1
5000192,269.7,mppi,1
5250048,259.2,pi,1
5250048,275.6,mppi,1
5500160,215.1,pi,1
5500160,274.7,mppi,1
5750016,266.1,pi,1
5750016,233.6,mppi,1
6000128,263.7,pi,1
6000128,265.2,mppi,1
6250240,256.7,pi,1
6250240,266.9,mppi,1
6500096,261.3,pi,1
6500096,267.4,mppi,1
6750208,262.5,pi,1
6750208,270.1,mppi,1
7000064,261.5,pi,1
7000064,236.3,mppi,1
7250176,265.0,pi,1
7250176,265.9,mppi,1
7500032,267.4,pi,1
7500032,265.2,mppi,1
