step,reward,eval_type,seed
50176,26.8,pi,10
50176,107.7,mppi,10
100096,260.2,pi,10
100096,269.5,mppi,10
150016,282.2,pi,10
150016,410.2,mppi,10
200192,0.0,pi,10
200192,19.1,mppi,10
250112,569.6,pi,10
250112,557.0,mppi,10
300032,88.9,pi,10
300032,180.7,mppi,10
350208,512.4,pi,10
350208,546.6,mppi,10
400128,600.9,pi,10
400128,572.1,mppi,10
450048,641.9,pi,10
450048,612.9,mppi,10
500224,668.9,pi,10
500224,671.8,mppi,10
550144,637.0,pi,10
550144,654.9,mppi,10
600064,660.4,pi,10
600064,657.1,mppi,10
650240,676.9,pi,10
650240,693.3,mppi,10
700160,685.6,pi,10
700160,689.1,mppi,10
750080,660.5,pi,10
750080,662.6,mppi,10
800000,692.8,pi,10
800000,693.9,mppi,10
850176,713.1,pi,10
850176,691.4,mppi,10
900096,715.8,pi,10
900096,712.9,mppi,10
950016,732.8,pi,10
950016,705.9,mppi,10
1000192,752.4,pi,10
1000192,730.5,mppi,10
