step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0316,0.0798,4.0,809.8
250112,mppi,1,0.0570,0.1102,6.25,642.375
500224,pi,1,0.0000,0.0012,0.4,1000.0
500224,mppi,1,0.1385,0.2291,10.375,464.875
750080,pi,1,0.3108,0.4508,17.8,68.8
750080,mppi,1,0.3161,0.4361,18.0,66.375
1000192,pi,1,0.3344,0.4040,19.6,63.8
1000192,mppi,1,0.3230,0.3828,19.0,67.125
1250048,pi,1,0.3400,0.4264,18.4,57.2
1250048,mppi,1,0.3354,0.3906,19.0,53.625
1500160,pi,1,0.3144,0.4520,17.2,78.0
1500160,mppi,1,0.3323,0.4204,18.25,55.0
1750016,pi,1,0.3252,0.4308,18.0,69.2
1750016,mppi,1,0.3219,0.4066,18.5,79.875
2000128,pi,1,0.3342,0.4346,18.6,51.8
2000128,mppi,1,0.3197,0.4272,18.5,47.0
