step,reward,eval_type,seed
50176,308.6,pi,0
50176,1306.8,mppi,0
50176,1882.5,jumpy,0
100096,967.9,pi,0
100096,1468.7,mppi,0
100096,2268.0,jumpy,0
150016,3114.0,pi,0
150016,1569.4,mppi,0
150016,2911.8,jumpy,0
200192,371.4,pi,0
200192,753.7,mppi,0
200192,1567.5,jumpy,0
250112,552.9,pi,0
250112,431.9,mppi,0
250112,2449.7,jumpy,0
300032,387.7,pi,0
300032,593.5,mppi,0
300032,1052.0,jumpy,0
350208,411.4,pi,0
350208,1266.2,mppi,0
350208,1622.7,jumpy,0
400128,636.1,pi,0
400128,1240.3,mppi,0
400128,1634.8,jumpy,0
450048,283.7,pi,0
450048,576.3,mppi,0
450048,1319.3,jumpy,0
500224,548.6,pi,0
500224,691.3,mppi,0
500224,1867.6,jumpy,0
550144,274.5,pi,0
550144,282.1,mppi,0
550144,2037.8,jumpy,0
600064,433.7,pi,0
600064,939.8,mppi,0
600064,804.1,jumpy,0
