training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.631379,4.631379,0.014674732,1.0,5.0523825,13.690275,-10.859533,0.054743916,0.004262718,1.7143102,0.07188702,0.077093884,-0.051473536,1.6760614,-4.6439714,4.6439714,0.019711463,1.0,5.421105,13.372883,-14.046545,0.07327548,0.019257005,1.7187011,0.09046249,0.0025971014976501464,189.27170634269714,65000
-4.6333694,4.6333694,0.01547088,1.0,5.896988,13.483637,-10.859533,0.06551552,0.00661176,2.2332206,0.087847725,0.1918855,-0.11296219,2.749644,-4.6301346,4.6301346,0.014176937,1.0,6.2687054,13.488187,-12.070679,0.07376872,0.0111936,2.2375393,0.09614411,0.002504934072494507,201.79638028144836,70000
-4.632023,4.632023,0.014931952,1.0,2.063436,11.305047,-9.538173,0.031745743,0.011223619,2.9144354,0.060890093,0.07130873,-0.032810427,1.9395852,-4.636609,4.636609,0.01676644,1.0,2.340326,10.790944,-10.086032,0.049187984,0.026045179,2.972392,0.0789119,0.0025501001834869383,214.54688477516174,75000
-4.637511,4.637511,0.017127318,1.0,3.1381752,11.138265,-9.945096,0.03487005,0.003523538,1.9917487,0.05478754,0.0866558,-0.063568935,1.8949327,-4.6358995,4.6358995,0.016482893,1.0,2.8224368,14.759112,-10.920848,0.041987542,0.013902199,2.0062115,0.062049657,0.0025321167469024657,227.20747232437134,80000
-4.6377363,4.6377363,0.017217401,1.0,5.256935,14.302871,-11.661007,0.062590145,0.010122014,2.4553823,0.087143965,0.1521486,-0.2940544,6.154437,-4.6447883,4.6447883,0.020038394,1.0,6.2896905,12.578774,-10.223667,0.10484052,0.042367294,2.495821,0.12979873,0.002592198133468628,240.16846656799316,85000
-4.6335354,4.6335354,0.0155371195,1.0,6.35958,11.168512,-9.706855,0.091413185,0.028098375,2.7777004,0.119190186,0.2073745,-0.45703998,9.017009,-4.627132,4.627132,0.012975754,1.0,7.4079485,10.84138,-9.8424015,0.11318399,0.039499506,2.7726169,0.14091016,0.00258412070274353,253.08907389640808,90000
-4.6296177,4.6296177,0.013969922,1.0,7.4834414,9.354315,-9.240965,0.08618043,0.011460628,2.8889637,0.11507007,0.27134058,-0.115763254,5.6020584,-4.6374054,4.6374054,0.017085154,1.0,7.246916,9.732121,-10.168171,0.126183,0.054256406,2.9086394,0.1552694,0.002505420446395874,265.61617970466614,95000
-4.6299014,4.6299014,0.014083514,1.0,7.8082876,9.039608,-9.292226,0.10890876,0.03113726,3.2252808,0.14116156,0.17051533,-0.10267866,4.4659514,-4.6455793,4.6455793,0.020354725,1.0,6.817258,8.567214,-9.63851,0.09102635,0.023084627,3.2074704,0.123101056,0.002543538951873779,278.33387780189514,100000
-4.6381173,4.6381173,0.017369986,1.0,7.0387955,7.559349,-9.410762,0.07832351,0.008015726,3.6255744,0.11457926,0.12721883,-0.09982551,4.2216773,-4.638862,4.638862,0.01766788,1.0,9.63051,7.242075,-10.119233,0.28272843,0.18830642,3.6469998,0.31919843,0.0025513092517852783,291.0904278755188,105000
-4.6314387,4.6314387,0.014698579,1.0,3.1130967,9.594346,-10.016907,0.061651636,0.03082896,2.4502487,0.08615412,0.16478679,-0.1638921,5.5879517,-4.6387196,4.6387196,0.017610686,1.0,3.903214,11.120098,-9.47454,0.14551607,0.10755952,2.451546,0.17003153,0.002545540618896484,303.8181357383728,110000
-4.624264,4.624264,0.011828469,1.0,2.0323617,18.02222,-8.891449,0.03824986,0.01810732,1.7740523,0.055990383,0.1456463,-0.07041502,3.9182117,-4.6321287,4.6321287,0.014974579,1.0,1.9239881,10.539589,-8.444957,0.053542383,0.034648992,1.8120685,0.07166307,0.0025458773612976075,316.5475263595581,115000
-4.6367025,4.6367025,0.016804053,1.0,1.428712,12.350292,-9.869934,0.020854134,0.006633347,1.5229709,0.036083844,0.027987424,-0.054441787,2.1369534,-4.656126,4.656126,0.024573406,1.0,1.7827084,15.752184,-9.406592,0.15194036,0.13546798,1.5319998,0.16726036,0.002545506238937378,329.2750611305237,120000
-4.630001,4.630001,0.014123454,1.0,1.3729396,16.315329,-11.650533,0.01850808,0.004826956,1.3535385,0.032043464,0.049140543,-0.031525705,1.3000419,-4.649967,4.649967,0.022109747,1.0,1.3857851,17.358212,-8.7502575,0.03752759,0.023908827,1.3565857,0.051093448,0.0025858527660369873,342.2043287754059,125000
-4.6274233,4.6274233,0.013092339,1.0,1.1635016,14.494671,-9.702309,0.017825926,0.0062534446,1.2232335,0.030058261,0.04518683,-0.07351918,2.6095202,-4.6292715,4.6292715,0.013831615,1.0,1.4590914,15.636234,-10.724802,0.024676204,0.010187162,1.2302382,0.036978588,0.00260070595741272,355.20786213874817,130000
-4.6314573,4.6314573,0.014706022,1.0,1.160437,18.13488,-9.371676,0.016512377,0.0049575847,1.1433835,0.027946211,0.033920612,-0.08159489,2.2188368,-4.624363,4.624363,0.011868248,1.0,1.1762335,7.093861,-8.192523,0.020675117,0.009002809,1.1510614,0.032185733,0.0025974684715270994,368.19520831108093,135000
-4.62673,4.62673,0.012814978,1.0,1.1946814,8.832312,-8.33242,0.014769386,0.0028510834,1.0790416,0.025559802,0.020963194,-0.02720307,0.76296484,-4.646208,4.646208,0.020606056,1.0,1.175023,12.938491,-8.641195,0.023152351,0.011517297,1.0846637,0.03399899,0.0025692934989929197,381.04167914390564,140000
-4.6225967,4.6225967,0.011161505,1.0,1.1394705,10.607906,-7.339281,0.016436828,0.005093055,1.2203135,0.028639965,0.02472922,-0.026953885,1.1386454,-4.6437035,4.6437035,0.019604266,1.0,1.419471,7.4594283,-9.021015,0.021298867,0.007175915,1.2290882,0.03358975,0.002567329740524292,393.87833166122437,145000
-4.627752,4.627752,0.013223723,1.0,1.2926576,7.9596047,-9.159652,0.01494118,0.0020349543,1.1794848,0.026736028,0.020729257,-0.02764244,0.69048953,-4.641284,4.641284,0.018636463,1.0,1.2360164,6.1924257,-8.642119,0.020720204,0.008444486,1.1998534,0.03271874,0.002563586902618408,406.69627022743225,150000
-4.6260843,4.6260843,0.012556708,1.0,1.3599102,8.295371,-9.208704,0.016163573,0.0025903746,1.366181,0.029825382,0.03904793,-0.03506429,0.8840377,-4.6423635,4.6423635,0.019068336,1.0,1.3358884,10.124633,-8.045769,0.020203866,0.006914123,1.3621213,0.033825077,0.0025780598640441897,419.5865731239319,155000
-4.6260395,4.6260395,0.012538719,1.0,1.6947668,7.9623904,-9.3677025,0.021067977,0.0041619292,1.5128181,0.036196157,0.0823622,-0.06588958,2.3229656,-4.6515846,4.6515846,0.022756938,1.0,1.790684,7.075961,-8.726151,0.031135034,0.013361813,1.5180547,0.04631558,0.0025326547622680664,432.2498505115509,160000
-4.6265974,4.6265974,0.012761845,1.0,1.4650977,7.037455,-8.249116,0.018383127,0.0037698513,0.8441708,0.026824836,0.031828467,-0.028792385,1.1059052,-4.6306515,4.6306515,0.014383671,1.0,1.3123248,6.3338532,-8.255571,0.016999766,0.003915678,0.8597714,0.02559748,0.0025329676151275636,444.9146921634674,165000
-4.6251225,4.6251225,0.012171956,1.0,1.3940898,6.975769,-8.070684,0.016803194,0.0028912108,0.7958611,0.024761805,0.054680005,-0.046796218,1.4246118,-4.6305923,4.6305923,0.014359838,1.0,1.4547561,6.999738,-8.12727,0.020945286,0.0064623496,0.783141,0.028776696,0.0024933809757232664,457.381600856781,170000
-4.6228786,4.6228786,0.011274415,1.0,1.1596067,6.1337957,-6.37201,0.015472319,0.003915408,0.7309146,0.022781465,0.3490745,-0.14846732,3.6952558,-4.6478844,4.6478844,0.021276822,1.0,1.4638522,6.304425,-7.1962204,0.020075899,0.005492301,0.7380395,0.027456293,0.002570677661895752,470.23499298095703,175000
-4.624428,4.624428,0.011894116,1.0,1.240465,6.8785105,-6.8794737,0.014545664,0.0021626428,0.86100996,0.023155764,0.027485609,-0.024616826,0.71759653,-4.6522617,4.6522617,0.023027755,1.0,1.170469,6.231646,-5.719821,0.023211658,0.011623199,0.8517219,0.03172888,0.0025518290996551516,482.9941420555115,180000
-4.624946,4.624946,0.012101452,1.0,1.1230512,6.143681,-8.057571,0.014528966,0.0033317711,0.97453266,0.024274293,0.077895686,-0.033738915,1.1017634,-4.6509223,4.6509223,0.022491818,1.0,1.2594204,7.0735245,-6.553369,0.019421589,0.0068963473,0.9656175,0.029077763,0.002540137434005737,495.69483280181885,185000
-4.624561,4.624561,0.011947229,1.0,1.3188894,9.416101,-7.361904,0.017947862,0.00480704,1.0647534,0.028595395,0.14460842,-0.06263395,1.9959433,-4.6384206,4.6384206,0.017491238,1.0,1.3791072,6.739616,-6.755978,0.021753967,0.008043328,1.0625551,0.032379515,0.0025850955963134764,508.6203148365021,190000
-4.621819,4.621819,0.010850615,1.0,1.1738303,7.7162294,-6.6979094,0.015704565,0.004006327,1.2458735,0.028163299,0.38022786,-0.15796809,4.014892,-4.6356797,4.6356797,0.016394742,1.0,1.598568,7.028338,-7.303135,0.02178525,0.005858152,1.2482023,0.034267273,0.002533117437362671,521.2859055995941,195000
-4.625568,4.625568,0.01235013,1.0,1.5333254,7.25623,-6.8988867,0.02038322,0.0051009757,1.077743,0.03116065,0.067781545,-0.056381978,1.4149177,-4.642894,4.642894,0.019280398,1.0,1.3854702,6.5540977,-8.811589,0.022952735,0.009189934,1.0720043,0.03367278,0.0025561811923980713,534.0668148994446,200000
-4.6237054,4.6237054,0.011605128,1.0,1.408113,11.446537,-6.478338,0.01620554,0.0021458701,1.1991036,0.028196577,0.045834795,-0.02898505,0.68826854,-4.638015,4.638015,0.017328903,1.0,1.2870572,6.5115047,-5.8842883,0.02041084,0.0076164333,1.1998457,0.032409295,0.002510787534713745,546.6207568645477,205000
-4.6266155,4.6266155,0.012768932,1.0,1.2984384,7.799523,-6.66875,0.01788103,0.0049461084,1.3155885,0.031036913,0.11543499,-0.20370814,2.020277,-4.6401477,4.6401477,0.018182022,1.0,1.3124584,7.0581207,-6.243079,0.02605794,0.013063997,1.3061069,0.03911901,0.0025729394912719725,559.4854578971863,210000
-4.6269565,4.6269565,0.012905489,1.0,1.4402974,10.428329,-6.941071,0.017487802,0.0031159883,1.1519983,0.029007785,0.118021175,-0.19694816,2.7414513,-4.6480584,4.6480584,0.021346383,1.0,1.3746188,7.5603213,-7.352296,0.018096495,0.004394251,1.1651535,0.02974803,0.0025201637268066407,572.0862801074982,215000
-4.6234717,4.6234717,0.0115116285,1.0,1.3585501,7.718206,-7.1240754,0.017069023,0.0035187094,1.230773,0.029376753,0.0520436,-0.03796287,0.8931607,-4.653722,4.653722,0.023611778,1.0,1.1374732,7.665655,-5.811346,0.016727824,0.005407163,1.2339175,0.029066999,0.002530479431152344,584.7386808395386,220000
-4.623029,4.623029,0.011334687,1.0,0.9608191,6.921538,-6.5281353,0.01274533,0.0031688274,0.8937288,0.021682618,0.07125255,-0.11247822,1.5597081,-4.6591415,4.6591415,0.025779529,1.0,1.295657,7.2120137,-6.4756026,0.025698295,0.012870431,0.9059547,0.03475784,0.0025226590156555177,597.3519797325134,225000
-4.6224804,4.6224804,0.011115106,1.0,1.1496961,8.159729,-8.54122,0.014334622,0.0028663247,0.8429805,0.022764426,0.03380058,-0.045522947,0.74522936,-4.637808,4.637808,0.017246144,1.0,1.1370653,8.280984,-9.145455,0.042648934,0.031594224,0.8557422,0.051206358,0.0025318646907806397,610.0113070011139,230000
-4.6279783,4.6279783,0.013314346,1.0,1.0023042,8.00985,-11.042447,0.012980548,0.0029873801,0.82955855,0.021276133,0.04506473,-0.058609895,1.18332,-4.6566515,4.6566515,0.024783645,1.0,1.0495611,7.5339284,-6.1488843,0.014257966,0.0038003582,0.82063675,0.022464333,0.0025142284870147704,622.5824539661407,235000
-4.620368,4.620368,0.010270171,1.0,0.88198745,7.122765,-7.8337355,0.011315958,0.0025212965,0.8357699,0.019673657,0.057621118,-0.054711178,1.2335007,-4.659154,4.659154,0.025784625,1.0,1.0833948,8.08718,-7.245086,0.018863684,0.008110846,0.84203917,0.027284075,0.0025030556678771972,635.097736120224,240000
-4.624258,4.624258,0.011826077,1.0,0.97016996,10.236951,-7.551765,0.012716233,0.0030449838,0.8336067,0.0210523,0.031783145,-0.033838034,0.864599,-4.6457343,4.6457343,0.020416731,1.0,1.2482548,8.6744375,-6.4819126,0.020662125,0.0082622,0.83361566,0.028998282,0.0025441855907440184,647.8186678886414,245000
-4.6233835,4.6233835,0.011476333,1.0,1.0150697,10.916636,-6.1512947,0.011449153,0.0013115725,0.7376816,0.018825969,0.05230603,-0.103530504,1.4034443,-4.648367,4.648367,0.02146983,1.0,1.3043456,6.5459094,-8.298603,0.016899131,0.0038946215,0.7425016,0.024324147,0.0025359414100646974,660.4983787536621,250000
-4.6222277,4.6222277,0.011013958,1.0,1.052201,8.928578,-6.930438,0.012678441,0.0021782133,0.8011198,0.020689638,0.04048311,-0.03241833,0.865009,-4.6369915,4.6369915,0.016919706,1.0,0.963609,7.4451714,-5.929342,0.020243421,0.010714475,0.81470275,0.028390449,0.0025633208274841307,673.31498670578,255000
-4.621803,4.621803,0.010844118,1.0,0.93912137,8.769724,-7.264963,0.012833236,0.0034767902,0.7793219,0.020626456,0.037874687,-0.038359873,1.1243808,-4.640799,4.640799,0.018442502,1.0,1.0271738,8.098146,-5.6865907,0.013516076,0.0032771102,0.7872287,0.021388363,0.0025556885719299318,686.0934331417084,260000
-4.6211767,4.6211767,0.0105935875,1.0,1.0047898,9.341671,-5.2703776,0.014434077,0.004430484,0.8170495,0.022604572,0.14349346,-0.271277,2.9216173,-4.6471953,4.6471953,0.02100103,1.0,1.1624076,7.5489707,-6.0227566,0.016967934,0.0053978357,0.8263502,0.025231436,0.002509882020950317,698.6428472995758,265000
-4.6190405,4.6190405,0.0097391,1.0,1.0233018,12.094781,-6.9926634,0.012685355,0.0024771085,0.81287247,0.02081408,0.07145914,-0.17040949,1.6717381,-4.6446066,4.6446066,0.01996549,1.0,1.266969,8.6744375,-6.5990314,0.016746895,0.0041183913,0.8199677,0.024946572,0.002485207653045654,711.0688891410828,270000
-4.6195498,4.6195498,0.009942918,1.0,1.0262766,10.232505,-5.810417,0.011867427,0.0016208697,0.7903644,0.019771071,0.1231591,-0.04920495,1.1350113,-4.6468377,4.6468377,0.020858005,1.0,0.989033,8.6744375,-5.993537,0.014216358,0.0043697255,0.7964188,0.022180546,0.0025408185958862304,723.7729861736298,275000
-4.6217537,4.6217537,0.010824259,1.0,1.0552378,12.035527,-6.9090595,0.013577715,0.0030558966,0.8632351,0.022210065,0.31756195,-0.1311257,2.5058665,-4.640497,4.640497,0.01832195,1.0,1.0937591,8.6744375,-6.2736936,0.016133064,0.0052479543,0.8671795,0.02480486,0.002560739517211914,736.576687335968,280000
-4.6248565,4.6248565,0.012065569,1.0,1.0684583,10.009401,-6.7220945,0.012776243,0.002112789,0.79761124,0.020752355,0.146918,-0.06533295,1.6318882,-4.6498966,4.6498966,0.022081586,1.0,1.1968911,9.406256,-6.902975,0.020000001,0.008112213,0.79713315,0.027971333,0.0025224442958831786,749.1889123916626,285000
-4.623168,4.623168,0.011390115,1.0,0.8600553,10.313901,-8.542436,0.010705141,0.0021258467,0.77745414,0.018479683,0.20461144,-0.061561283,1.4644276,-4.669516,4.669516,0.029929489,1.0,1.1101785,8.6744375,-7.3311715,0.017142221,0.0061014527,0.7698659,0.02484088,0.0025296617984771727,761.8372313976288,290000
-4.618582,4.618582,0.00955561,1.0,0.9555746,10.872384,-8.433466,0.01226252,0.002734116,0.8654227,0.020916749,0.10904611,-0.27407473,2.0289688,-4.645238,4.645238,0.020218214,1.0,0.98990047,8.6744375,-7.5383224,0.021928605,0.012151113,0.8676537,0.030605141,0.002540341901779175,774.5389447212219,295000
-4.620686,4.620686,0.010397464,1.0,0.96447504,15.228509,-6.0171776,0.012414318,0.0027975435,0.84143543,0.020828672,0.084905475,-0.022938354,0.9256299,-4.6449027,4.6449027,0.020084113,1.0,1.0684755,8.6744375,-6.6747856,0.019167889,0.0085688215,0.83351135,0.027503002,0.0025683961868286135,787.3809292316437,300000
-4.62145,4.62145,0.010703023,1.0,0.96233904,12.747403,-6.908953,0.012355588,0.0027597968,0.89296705,0.021285258,0.13436052,-0.09884883,1.6342826,-4.654407,4.654407,0.02388574,1.0,1.0207553,8.6744375,-7.386682,0.017773177,0.0076420465,0.8823916,0.026597094,0.0025508009910583497,800.1349375247955,305000
-4.6164427,4.6164427,0.008700008,1.0,1.0018811,11.751482,-7.8533187,0.012285737,0.0022898244,0.83692014,0.02065494,0.037471626,-0.030402813,0.7593029,-4.6739664,4.6739664,0.031709597,1.0,1.1608734,8.6744375,-5.3960814,0.016238466,0.0046764966,0.84933853,0.024731852,0.002536610746383667,812.8179948329926,310000
-4.6200724,4.6200724,0.010151951,1.0,1.1503973,13.247877,-6.7616625,0.015638418,0.0041762097,0.9490802,0.025129221,0.37233922,-0.14026415,2.9077063,-4.640973,4.640973,0.018512117,1.0,1.1187317,9.011006,-7.1801796,0.015048189,0.0038998714,0.9490788,0.024538977,0.002593703746795654,825.7865171432495,315000
-4.6192827,4.6192827,0.009836078,1.0,0.9374189,13.377172,-6.8249087,0.012510389,0.00316788,0.9293009,0.021803398,0.038170114,-0.11308443,0.917277,-4.643738,4.643738,0.019618241,1.0,1.1332273,8.740005,-6.4641743,0.015805563,0.004518475,0.93572795,0.025162842,0.0025660403251647947,838.6167230606079,320000
-4.619815,4.619815,0.01004897,1.0,1.1348687,13.377172,-6.703934,0.014358063,0.003039774,0.9036138,0.023394201,0.48385704,-0.1890799,3.058362,-4.6445684,4.6445684,0.01995032,1.0,1.2658834,9.608154,-6.4894743,0.01965894,0.0070708143,0.8973626,0.028632566,0.002602726125717163,851.6303567886353,325000
-4.6175456,4.6175456,0.0091412645,1.0,0.9091558,13.377172,-5.532254,0.012634622,0.0035788533,0.9475299,0.022109922,0.055767793,-0.109086365,1.4081137,-4.6617136,4.6617136,0.026808424,1.0,1.1272652,8.928087,-5.802553,0.018506013,0.0073064263,0.9582762,0.028088775,0.0025656643867492676,864.4586832523346,330000
-4.6187963,4.6187963,0.009641675,1.0,1.0638282,13.377172,-6.060604,0.0163796,0.0057993117,0.9403138,0.025782738,0.2971904,-0.570676,4.361331,-4.660255,4.660255,0.02622492,1.0,1.2108608,9.378238,-5.8919344,0.020510156,0.008486413,0.9402982,0.029913139,0.0025322999000549316,877.1201860904694,335000
-4.6181116,4.6181116,0.009367637,1.0,0.89860296,13.377172,-5.1949916,0.012275825,0.0033230255,0.9665305,0.02194113,0.2656665,-0.073260404,1.6502316,-4.7212806,4.7212806,0.05063522,1.0,1.1581216,8.950273,-5.105175,0.016677158,0.005147416,0.9708086,0.026385244,0.0025412046909332273,889.8262133598328,340000
-4.621218,4.621218,0.010610263,1.0,0.88605165,13.377172,-5.2202506,0.01527229,0.00647654,0.9570331,0.02484262,0.23472297,-0.15724184,3.0953202,-4.653866,4.653866,0.02366932,1.0,1.3770106,9.679881,-5.696788,0.01777155,0.0040418617,0.9693942,0.027465492,0.002569792366027832,902.6751792430878,345000
-4.620167,4.620167,0.0101897335,1.0,0.996575,13.377172,-6.8090153,0.013710447,0.0037825224,1.1368153,0.025078598,0.06566704,-0.09885907,1.304293,-4.655656,4.655656,0.02438533,1.0,1.0578806,10.524057,-5.2528057,0.018669646,0.008172566,1.1417793,0.03008744,0.002509083795547485,915.2206015586853,350000
-4.6177735,4.6177735,0.009232356,1.0,1.0853344,13.377172,-6.5087285,0.014491709,0.003675118,1.0644584,0.025136292,0.13916671,-0.066973984,1.3402598,-4.6618667,4.6618667,0.026869604,1.0,1.1359988,12.047369,-5.837247,0.01725287,0.005952406,1.0827062,0.02807993,0.0025060030460357665,927.7506203651428,355000
-4.6200967,4.6200967,0.010161553,1.0,1.0238559,13.377172,-6.3034186,0.01572305,0.0055398885,1.0947984,0.026671033,0.1347083,-0.06980515,1.611966,-4.6562324,4.6562324,0.024615942,1.0,1.1409981,11.101188,-6.7003393,0.019883383,0.008558992,1.1094706,0.03097809,0.0025437647342681884,940.469447851181,360000
-4.616416,4.616416,0.008689507,1.0,1.0588746,13.377172,-5.59806,0.014472176,0.003922658,1.1887187,0.026359363,0.21635127,-0.13740373,1.9928648,-4.6341705,4.6341705,0.01579125,1.0,1.2387276,10.895983,-5.679978,0.019517036,0.007201778,1.1895264,0.0314123,0.0025775826454162596,953.357364654541,365000
-4.618464,4.618464,0.009508598,1.0,1.057324,13.377172,-7.3800106,0.019717915,0.0092370445,1.2205884,0.0319238,0.12815297,-0.2754746,2.44498,-4.6409197,4.6409197,0.018490672,1.0,1.1924285,11.947775,-5.959352,0.016024329,0.004141459,1.2256551,0.02828088,0.00253406343460083,966.0276851654053,370000
-4.6186852,4.6186852,0.009597125,1.0,1.0422554,13.406674,-6.9677587,0.01329962,0.0029061276,1.167593,0.02497555,0.17079717,-0.060987536,1.6317729,-4.641778,4.641778,0.0188343,1.0,1.2587134,11.755886,-6.4857793,0.0184365,0.0059084524,1.1827528,0.03026403,0.0025482576370239257,978.7689778804779,375000
-4.621767,4.621767,0.010829699,1.0,1.3206471,13.391963,-7.0804744,0.015890645,0.0027112882,1.134083,0.027231475,0.27444974,-0.12763833,2.0138435,-4.659973,4.659973,0.026112128,1.0,1.1286159,12.748077,-6.3965006,0.017051127,0.0058232015,1.1470165,0.028521292,0.0025686094760894776,991.6120290756226,380000
-4.6181107,4.6181107,0.009367357,1.0,1.3346145,13.377172,-8.36701,0.021526186,0.008262668,1.1575412,0.033101596,1.1079285,-0.43522686,6.5112996,-4.6529317,4.6529317,0.023295758,1.0,1.2902277,12.665244,-6.22351,0.01894626,0.0061050365,1.1636992,0.030583251,0.0025899565696716306,1004.561815738678,385000
-4.622416,4.622416,0.011089489,1.0,1.200161,13.916056,-10.859533,0.015472023,0.0035054674,1.2956891,0.028428914,0.38424984,-0.1786743,2.577886,-4.6497536,4.6497536,0.022024488,1.0,1.5676488,14.578635,-8.682087,0.020985909,0.005363051,1.2828748,0.033814657,0.002578099060058594,1017.4523150920868,390000
