step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,2,0.0000,0.0000,0.0,1000.0
50176,mppi,2,0.0287,0.0287,5.333333333333333,352.3333333333333
100096,pi,2,0.4514,0.4514,57.8,17.8
100096,mppi,2,0.4790,0.4790,49.666666666666664,8.333333333333334
150016,pi,2,0.4292,0.4292,45.4,16.2
150016,mppi,2,0.4927,0.4927,46.0,52.333333333333336
200192,pi,2,0.3600,0.3600,34.8,58.0
200192,mppi,2,0.3670,0.3670,40.666666666666664,9.0
250112,pi,2,0.5934,0.5934,59.4,13.6
250112,mppi,2,0.5873,0.5873,59.333333333333336,16.666666666666668
300032,pi,2,0.5602,0.5602,48.4,13.8
300032,mppi,2,0.5857,0.5857,46.0,10.0
350208,pi,2,0.5604,0.5604,49.8,15.2
350208,mppi,2,0.5983,0.5983,64.0,4.666666666666667
400128,pi,2,0.6348,0.6348,59.8,18.6
400128,mppi,2,0.6080,0.6080,52.666666666666664,16.333333333333332
450048,pi,2,0.5986,0.5986,63.4,14.4
450048,mppi,2,0.7190,0.7190,81.0,13.0
500224,pi,2,0.6266,0.6266,64.2,13.6
500224,mppi,2,0.7367,0.7367,66.0,10.333333333333334
550144,pi,2,0.6358,0.6358,65.4,13.8
550144,mppi,2,0.7980,0.7980,54.666666666666664,13.0
600064,pi,2,0.6602,0.6602,59.8,16.8
600064,mppi,2,0.7610,0.7610,66.33333333333333,13.0
650240,pi,2,0.6788,0.6788,65.8,12.4
650240,mppi,2,0.7687,0.7687,60.333333333333336,11.0
700160,pi,2,0.6462,0.6462,61.2,7.8
700160,mppi,2,0.7583,0.7583,49.666666666666664,16.333333333333332
750080,pi,2,0.6590,0.6590,68.0,15.6
750080,mppi,2,0.7397,0.7397,62.666666666666664,12.0
800000,pi,2,0.6490,0.6490,59.0,10.4
800000,mppi,2,0.8517,0.8517,64.33333333333333,13.333333333333334
850176,pi,2,0.6670,0.6670,57.2,9.0
850176,mppi,2,0.8200,0.8200,55.333333333333336,13.666666666666666
900096,pi,2,0.6182,0.6182,55.6,10.6
900096,mppi,2,0.7790,0.7790,48.666666666666664,12.333333333333334
950016,pi,2,0.6930,0.6930,57.0,13.2
950016,mppi,2,0.8617,0.8617,33.333333333333336,16.333333333333332
1000192,pi,2,0.6430,0.6430,50.8,11.0
1000192,mppi,2,0.8243,0.8243,45.666666666666664,12.333333333333334
