step,reward,eval_type,seed
50176,0.0,pi,2
50176,28.7,mppi,2
100096,451.4,pi,2
100096,479.0,mppi,2
150016,429.2,pi,2
150016,492.7,mppi,2
200192,360.0,pi,2
200192,367.0,mppi,2
250112,593.4,pi,2
250112,587.3,mppi,2
300032,560.2,pi,2
300032,585.7,mppi,2
350208,560.4,pi,2
350208,598.3,mppi,2
400128,634.8,pi,2
400128,608.0,mppi,2
450048,598.6,pi,2
450048,719.0,mppi,2
500224,626.6,pi,2
500224,736.7,mppi,2
550144,635.8,pi,2
550144,798.0,mppi,2
600064,660.2,pi,2
600064,761.0,mppi,2
650240,678.8,pi,2
650240,768.7,mppi,2
700160,646.2,pi,2
700160,758.3,mppi,2
750080,659.0,pi,2
750080,739.7,mppi,2
800000,649.0,pi,2
800000,851.7,mppi,2
850176,667.0,pi,2
850176,820.0,mppi,2
900096,618.2,pi,2
900096,779.0,mppi,2
950016,693.0,pi,2
950016,861.7,mppi,2
1000192,643.0,pi,2
1000192,824.3,mppi,2
