step,reward,eval_type,seed
50176,349.6,pi,1
50176,441.8,mppi,1
100096,471.2,pi,1
100096,910.9,mppi,1
150016,944.6,pi,1
150016,990.2,mppi,1
200192,989.4,pi,1
200192,987.9,mppi,1
250112,970.0,pi,1
250112,982.1,mppi,1
300032,967.8,pi,1
300032,985.5,mppi,1
350208,984.8,pi,1
350208,977.6,mppi,1
400128,982.0,pi,1
400128,988.8,mppi,1
450048,988.2,pi,1
450048,987.9,mppi,1
500224,986.6,pi,1
500224,987.0,mppi,1
550144,976.4,pi,1
550144,984.1,mppi,1
600064,976.0,pi,1
600064,986.5,mppi,1
650240,985.2,pi,1
650240,990.6,mppi,1
700160,986.4,pi,1
700160,989.2,mppi,1
750080,983.0,pi,1
750080,991.0,mppi,1
800000,977.2,pi,1
800000,988.4,mppi,1
850176,981.8,pi,1
850176,985.8,mppi,1
900096,974.2,pi,1
900096,990.1,mppi,1
950016,984.8,pi,1
950016,988.5,mppi,1
1000192,974.8,pi,1
1000192,990.6,mppi,1
