step,reward,eval_type,seed
50176,3.4,pi,1
50176,70.7,mppi,1
100096,0.2,pi,1
100096,2.9,mppi,1
150016,68.6,pi,1
150016,100.3,mppi,1
200192,135.0,pi,1
200192,51.9,mppi,1
250112,63.8,pi,1
250112,153.2,mppi,1
300032,142.3,pi,1
300032,125.2,mppi,1
350208,180.4,pi,1
350208,180.0,mppi,1
400128,230.3,pi,1
400128,125.6,mppi,1
450048,234.4,pi,1
450048,230.9,mppi,1
500224,266.9,pi,1
500224,138.2,mppi,1
550144,172.0,pi,1
550144,206.7,mppi,1
600064,285.5,pi,1
600064,304.4,mppi,1
650240,268.3,pi,1
650240,344.5,mppi,1
