training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.6483464,4.6483464,0.021461532,1.0,1.028285,6.8039074,-4.750138,0.015162053,0.0065211756,0.98623884,0.7378195,0.022540247,0.036732838,-0.030635243,0.4052742,-4.6407948,4.6407948,0.01844108,1.0,1.1240165,3.2158604,-3.1908612,0.016027708,0.006650314,0.98654443,0.7576598,0.023604305,0.006903085613250732,34.51543831825256,5000
-4.6383386,4.6383386,0.017458353,1.0,0.95947975,4.995465,-10.859533,0.01386473,0.019800756,0.9863697,1.0187443,0.024052173,0.028521307,-0.03134909,0.50985116,-4.626732,4.626732,0.012815744,1.0,1.0667531,4.522769,-14.340719,0.020703321,0.03040421,0.98699677,1.0435145,0.031138465,0.002674352741241455,47.887205839157104,10000
-4.640231,4.640231,0.018215569,1.0,1.5180161,4.995465,-13.86389,0.022606488,0.048495837,0.98744524,1.3226686,0.035833173,0.02245366,-0.035480816,0.7020965,-4.6423507,4.6423507,0.019063268,1.0,2.0872378,4.522769,-19.842863,0.029622383,0.03540989,0.98818624,1.3603733,0.043226115,0.002650617790222168,61.14029884338379,15000
-4.6448436,4.6448436,0.020060463,1.0,0.9677049,13.964218,-15.879823,0.01639511,0.06982415,0.98798805,1.7079624,0.033474736,0.023766207,-0.03126068,0.60366637,-4.650593,4.650593,0.022360167,1.0,1.0885396,4.522769,-19.842863,0.02113255,0.07285391,0.9862826,1.6966387,0.038098935,0.0026098901748657227,74.18975400924683,20000
-4.634038,4.634038,0.015738098,1.0,1.1459734,8.26894,-15.929528,0.017255273,0.030994564,0.9851719,1.5188131,0.032443404,0.024175351,-0.034710225,0.8116529,-4.6399984,4.6399984,0.018122375,1.0,1.6399782,7.8554335,-19.842863,0.022516876,0.035026573,0.9868675,1.5500674,0.03801755,0.00253963303565979,86.88792252540588,25000
-4.634322,4.634322,0.015851764,1.0,1.3252823,11.988555,-15.929528,0.04076274,0.0830405,0.9892553,1.6593289,0.05735603,0.04786052,-0.06262462,2.3722425,-4.6442685,4.6442685,0.019830292,1.0,1.7330873,5.5443673,-19.842863,0.027421746,0.06727831,0.9881569,1.6366416,0.043788165,0.003791476488113403,105.84530901908875,30000
-4.650188,4.650188,0.022198228,1.0,1.2519734,9.956306,-15.929528,0.017873455,0.05643571,0.9860664,1.5703924,0.03357738,0.028552383,-0.05692865,0.9612769,-4.6624355,4.6624355,0.027097052,1.0,1.4309955,4.522769,-19.842863,0.021839712,0.056559972,0.98785615,1.5706403,0.037546113,0.002538665056228638,118.53863763809204,35000
-4.6427727,4.6427727,0.01923207,1.0,1.441871,7.8157234,-15.929528,0.033985898,0.19633405,0.9875466,2.0568504,0.054554403,0.16552506,-0.14609888,2.987887,-4.6337595,4.6337595,0.015626902,1.0,1.6694607,5.2067075,-19.842863,0.03513507,0.10637727,0.98672223,2.0767186,0.055902258,0.002573577547073364,131.40652871131897,40000
-4.634739,4.634739,0.016018553,1.0,1.298716,13.377172,-15.929528,0.019991897,0.070300415,0.9884727,1.9857211,0.03984911,0.119646065,-0.106309906,2.2602587,-4.642355,4.642355,0.019065104,1.0,1.6138065,4.522769,-19.842863,0.021328133,0.0634938,0.98675334,1.9827323,0.041155457,0.0026102259159088135,144.45766282081604,45000
-4.6292915,4.6292915,0.013839501,1.0,0.85554445,10.041653,-15.929528,0.020259187,0.058075078,0.9876596,1.8420397,0.038679585,0.057242934,-0.043096554,1.3228993,-4.634314,4.634314,0.015848618,1.0,0.8361551,4.522769,-19.842863,0.019336225,0.11387355,0.9870769,1.8267334,0.037603557,0.0025314189434051514,157.11476135253906,50000
-4.6370907,4.6370907,0.016959278,1.0,0.4785179,7.718768,-15.929528,0.009753777,0.040070288,0.985958,0.88009346,0.01855471,0.026352657,-0.029501397,0.84060305,-4.6387377,4.6387377,0.017617902,1.0,0.672496,4.522769,-19.842863,0.012742365,0.055267505,0.98672616,0.86916804,0.021434046,0.0025203081607818602,169.71630597114563,55000
-4.6294875,4.6294875,0.01391803,1.0,0.5569637,11.7689,-15.929528,0.009424348,0.031246472,0.9891002,0.46399346,0.014064282,0.036239427,-0.038660187,0.8501083,-4.635727,4.635727,0.016413853,1.0,0.6209637,4.522769,-19.842863,0.031573515,0.112540305,0.9861058,0.46152762,0.036188792,0.002512754583358765,182.28008270263672,60000
-4.631348,4.631348,0.014662126,1.0,0.52605486,11.02718,-15.929528,0.007254181,0.021499105,0.98761946,0.31342578,0.010388439,0.029036457,-0.05132268,0.4177808,-4.6440125,4.6440125,0.01972809,1.0,0.6016529,12.521666,-19.842863,0.012638801,0.025765775,0.9873853,0.31141943,0.015752995,0.0025711022853851318,195.13559770584106,65000
-4.6332955,4.6332955,0.0154411895,1.0,0.39442983,17.374557,-15.929528,0.006267205,0.7996933,0.98876554,0.2113837,0.008381042,0.048400678,-0.03313043,0.38926765,-4.6301327,4.6301327,0.014175859,1.0,0.6027895,14.708924,-19.842863,0.01142608,1.0369853,0.9870794,0.2140855,0.013566935,0.002558768939971924,207.92944622039795,70000
-4.6320744,4.6320744,0.014952689,1.0,0.37710583,10.221944,-16.528273,0.0073660826,0.017229848,0.9865062,0.15627317,0.008928814,0.018721422,-0.021947592,0.35987175,-4.6366725,4.6366725,0.016792018,1.0,0.55191576,17.358212,-19.842863,0.010561248,0.03734777,0.9873063,0.15627766,0.012124024,0.0026271425247192384,221.06516218185425,75000
-4.6375284,4.6375284,0.017134352,1.0,0.47484863,11.01063,-11.352446,0.008272559,0.015414921,0.9876771,0.154895,0.009821509,0.022576148,-0.02341622,0.47182715,-4.6358633,4.6358633,0.016468499,1.0,0.50711447,3.583654,-7.7761474,0.008538739,0.021785839,0.98856866,0.15449041,0.010083643,0.00262735915184021,234.20196199417114,80000
-4.637823,4.637823,0.017252149,1.0,0.38815522,30.138325,-15.929528,0.0067586945,5.8201,0.98784614,0.12905781,0.008049273,0.037210837,-0.033104833,0.5129918,-4.644751,4.644751,0.020023292,1.0,0.51817757,3.3374717,-3.5775979,0.013059255,0.024641376,0.9877231,0.13118234,0.014371078,0.0025254796981811524,246.829363822937,85000
-4.6335416,4.6335416,0.015539623,1.0,0.38237312,12.530771,-7.722719,0.006874386,0.016997833,0.98734164,0.09982742,0.007872661,0.021728298,-0.044316165,0.4059468,-4.6271033,4.6271033,0.012964154,1.0,0.49099827,8.812007,-8.016106,0.008663412,0.02373638,0.9866481,0.10087032,0.009672116,0.0025719350814819336,259.6890432834625,90000
-4.6296186,4.6296186,0.013970499,1.0,0.3885725,9.146937,-7.2424374,0.006763648,0.019153738,0.9861791,0.22014087,0.008965056,0.05005192,-0.026849471,0.51268756,-4.637534,4.637534,0.0171365,1.0,0.53328496,9.807145,-9.486732,0.009811118,0.023097549,0.98761225,0.21819478,0.0119930655,0.002607227087020874,272.7251822948456,95000
-4.630125,4.630125,0.014172873,1.0,0.38762322,14.563339,-15.6090145,0.0075424816,0.021310534,0.98719054,0.079047084,0.008332953,0.038404327,-0.019208156,0.49035493,-4.645664,4.645664,0.020388797,1.0,0.48344302,8.430103,-4.7017093,0.011826158,0.027873605,0.98716474,0.080071636,0.012626874,0.0025558570861816407,285.50447130203247,100000
-4.6378136,4.6378136,0.017248306,1.0,0.3870558,11.371412,-8.15146,0.0069786403,0.018732216,0.9853716,0.11894944,0.008168135,0.049534105,-0.047630716,0.56933904,-4.63883,4.63883,0.017655125,1.0,0.4908018,3.1077654,-3.2929955,0.009716399,0.02403685,0.98826736,0.120613284,0.010922532,0.0025673316955566404,298.34113359451294,105000
