step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0000,0.0030,0.6,1000.0
250112,mppi,1,0.0016,0.0024,0.125,890.75
500224,pi,1,0.0770,0.1148,5.6,644.6
500224,mppi,1,0.0311,0.1206,3.0,763.0
750080,pi,1,0.0122,0.0322,1.2,99.8
750080,mppi,1,0.0104,0.0187,0.75,309.875
1000192,pi,1,0.2688,0.4142,17.6,82.4
1000192,mppi,1,0.2700,0.3909,18.125,70.125
1250048,pi,1,0.2800,0.4552,17.4,83.6
1250048,mppi,1,0.2826,0.4699,17.5,58.25
1500160,pi,1,0.2824,0.4636,17.0,82.4
1500160,mppi,1,0.2809,0.4704,17.875,62.375
1750016,pi,1,0.2792,0.4612,17.0,65.2
1750016,mppi,1,0.3015,0.4402,18.125,71.375
2000128,pi,1,0.2996,0.4556,18.2,46.2
2000128,mppi,1,0.3075,0.4437,18.5,49.125
2250240,pi,1,0.2900,0.4624,17.4,68.6
2250240,mppi,1,0.2933,0.4385,17.75,80.75
2500096,pi,1,0.3096,0.4186,18.2,56.2
2500096,mppi,1,0.3053,0.4245,18.5,55.75
2750208,pi,1,0.3066,0.4398,18.4,58.6
2750208,mppi,1,0.3142,0.4189,18.375,77.375
3000064,pi,1,0.2902,0.4738,17.4,53.8
3000064,mppi,1,0.3133,0.4610,18.375,44.375
3250176,pi,1,0.3028,0.4806,18.0,49.8
3250176,mppi,1,0.3150,0.4534,18.375,61.125
3500032,pi,1,0.3124,0.4454,18.2,58.0
3500032,mppi,1,0.3140,0.4619,18.25,57.625
3750144,pi,1,0.3018,0.4594,18.0,60.4
3750144,mppi,1,0.3027,0.4596,18.125,64.5
4000000,pi,1,0.3050,0.4552,18.6,55.6
4000000,mppi,1,0.3059,0.4774,18.125,56.75
4250112,pi,1,0.2830,0.4120,17.2,69.2
4250112,mppi,1,0.2782,0.3820,17.125,57.25
4500224,pi,1,0.3064,0.4872,18.2,37.4
4500224,mppi,1,0.3105,0.4584,18.5,55.375
4750080,pi,1,0.2946,0.4916,18.2,34.4
4750080,mppi,1,0.3033,0.4620,18.25,52.5
5000192,pi,1,0.2920,0.4580,17.6,70.8
5000192,mppi,1,0.3156,0.4575,18.75,48.75
5250048,pi,1,0.3030,0.4602,18.2,51.0
5250048,mppi,1,0.3226,0.4539,18.5,46.25
5500160,pi,1,0.2400,0.3568,14.6,236.8
5500160,mppi,1,0.3204,0.4603,19.125,45.0
5750016,pi,1,0.3018,0.4452,18.2,60.0
5750016,mppi,1,0.2746,0.4086,16.125,167.25
6000128,pi,1,0.2936,0.4726,18.0,64.8
6000128,mppi,1,0.2989,0.4801,17.75,61.875
6250240,pi,1,0.3000,0.4520,18.0,59.2
6250240,mppi,1,0.3047,0.4624,18.0,61.625
6500096,pi,1,0.2902,0.4678,18.0,59.6
6500096,mppi,1,0.3165,0.4590,18.625,57.25
6750208,pi,1,0.3052,0.4484,18.8,52.0
6750208,mppi,1,0.3141,0.4375,18.5,61.75
7000064,pi,1,0.2868,0.4658,17.8,69.4
7000064,mppi,1,0.2595,0.4226,16.125,164.75
7250176,pi,1,0.2950,0.4612,18.0,59.8
7250176,mppi,1,0.2937,0.4674,18.125,65.0
7500032,pi,1,0.2986,0.4916,17.8,52.8
7500032,mppi,1,0.2979,0.4751,17.875,61.625
7750144,pi,1,0.3040,0.4510,18.6,52.8
7750144,mppi,1,0.3189,0.4612,19.0,45.25
8000000,pi,1,0.3122,0.4424,19.0,44.0
8000000,mppi,1,0.3130,0.4644,18.75,58.75
8250112,pi,1,0.3058,0.4468,18.6,52.4
8250112,mppi,1,0.3139,0.4390,19.0,55.125
