step,reward,eval_type,seed
250112,0.3,pi,1
250112,1.5,mppi,1
500224,61.8,pi,1
500224,42.2,mppi,1
750080,13.4,pi,1
750080,10.0,mppi,1
1000192,253.1,pi,1
1000192,253.2,mppi,1
1250048,259.5,pi,1
1250048,273.9,mppi,1
1500160,268.1,pi,1
1500160,267.5,mppi,1
1750016,269.9,pi,1
1750016,280.2,mppi,1
2000128,276.2,pi,1
2000128,285.0,mppi,1
2250240,270.4,pi,1
2250240,278.4,mppi,1
2500096,278.2,pi,1
2500096,278.8,mppi,1
2750208,282.4,pi,1
2750208,280.4,mppi,1
3000064,273.8,pi,1
3000064,291.1,mppi,1
3250176,275.1,pi,1
3250176,290.4,mppi,1
3500032,280.9,pi,1
3500032,292.6,mppi,1
3750144,279.1,pi,1
3750144,287.4,mppi,1
4000000,279.0,pi,1
4000000,290.1,mppi,1
4250112,255.1,pi,1
4250112,255.1,mppi,1
4500224,289.2,pi,1
4500224,294.5,mppi,1
4750080,281.4,pi,1
4750080,285.6,mppi,1
5000192,278.8,pi,1
5000192,294.3,mppi,1
5250048,282.9,pi,1
5250048,300.9,mppi,1
5500160,223.0,pi,1
5500160,295.6,mppi,1
5750016,281.2,pi,1
5750016,258.8,mppi,1
6000128,279.1,pi,1
6000128,291.8,mppi,1
6250240,282.8,pi,1
6250240,290.8,mppi,1
6500096,281.2,pi,1
6500096,297.7,mppi,1
6750208,284.3,pi,1
6750208,292.3,mppi,1
7000064,278.5,pi,1
7000064,257.2,mppi,1
7250176,281.2,pi,1
7250176,290.2,mppi,1
7500032,284.6,pi,1
7500032,288.9,mppi,1
7750144,283.7,pi,1
7750144,300.5,mppi,1
8000000,286.7,pi,1
8000000,296.0,mppi,1
8250112,282.3,pi,1
8250112,289.2,mppi,1
