step,reward,eval_type,seed
250112,0.0,pi,4
250112,0.0,mppi,4
500224,0.1,pi,4
500224,0.0,mppi,4
750080,0.0,pi,4
750080,0.0,mppi,4
1000192,97.8,pi,4
1000192,0.0,mppi,4
1000192,-1.0,restart_1,4
1250048,41.9,pi,4
1250048,125.4,mppi,4
1500160,267.0,pi,4
1500160,251.0,mppi,4
1750016,286.2,pi,4
1750016,277.2,mppi,4
2000128,268.3,pi,4
2000128,185.6,mppi,4
2250240,281.9,pi,4
2250240,295.8,mppi,4
2500096,272.0,pi,4
2500096,288.8,mppi,4
2750208,271.8,pi,4
2750208,189.9,mppi,4
3000064,269.5,pi,4
3000064,288.9,mppi,4
3250176,274.1,pi,4
3250176,285.7,mppi,4
3500032,269.0,pi,4
3500032,291.3,mppi,4
3750144,270.9,pi,4
3750144,291.2,mppi,4
4000000,281.1,pi,4
4000000,290.2,mppi,4
4250112,275.6,pi,4
4250112,285.8,mppi,4
4500224,273.5,pi,4
4500224,276.5,mppi,4
4750080,280.2,pi,4
4750080,291.6,mppi,4
5000192,280.8,pi,4
5000192,286.2,mppi,4
5250048,285.8,pi,4
5250048,288.5,mppi,4
5500160,276.2,pi,4
5500160,293.3,mppi,4
