step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0208,0.0808,3.8,809.4
250112,mppi,1,0.0856,0.1481,7.25,655.75
500224,pi,1,0.0490,0.0732,3.4,828.8
500224,mppi,1,0.0686,0.0984,4.75,766.5
750080,pi,1,0.1232,0.1828,7.6,625.2
750080,mppi,1,0.0744,0.1090,4.5,763.25
1000192,pi,1,0.0600,0.0852,4.2,817.2
1000192,mppi,1,0.0391,0.0505,2.375,881.5
1250048,pi,1,0.0648,0.0796,3.8,812.0
1250048,mppi,1,0.1999,0.2649,11.625,410.5
1500160,pi,1,0.0610,0.0656,4.0,812.6
1500160,mppi,1,0.1530,0.1727,10.125,523.5
1750016,pi,1,0.3250,0.4228,18.8,68.2
1750016,mppi,1,0.2881,0.3574,16.75,175.375
2000128,pi,1,0.3176,0.4358,19.0,51.0
2000128,mppi,1,0.3086,0.4404,18.75,62.0
