step,reward,eval_type,seed
50176,25.9,pi,11
50176,30.8,mppi,11
100096,287.6,pi,11
100096,460.1,mppi,11
150016,490.2,pi,11
150016,436.5,mppi,11
200192,128.8,pi,11
200192,97.1,mppi,11
250112,469.8,pi,11
250112,143.4,mppi,11
300032,575.9,pi,11
300032,488.6,mppi,11
350208,612.0,pi,11
350208,585.6,mppi,11
400128,632.7,pi,11
400128,627.6,mppi,11
450048,416.3,pi,11
450048,200.1,mppi,11
500224,658.7,pi,11
500224,663.2,mppi,11
550144,629.9,pi,11
550144,630.7,mppi,11
600064,663.9,pi,11
600064,657.8,mppi,11
650240,664.5,pi,11
650240,658.6,mppi,11
700160,668.1,pi,11
700160,670.1,mppi,11
750080,679.8,pi,11
750080,672.4,mppi,11
800000,648.0,pi,11
800000,665.5,mppi,11
850176,666.4,pi,11
850176,661.8,mppi,11
900096,659.2,pi,11
900096,664.7,mppi,11
950016,677.0,pi,11
950016,685.9,mppi,11
1000192,680.9,pi,11
1000192,677.2,mppi,11
