step,reward,eval_type,seed
250112,0.2,pi,1
250112,0.0,mppi,1
500224,0.0,pi,1
500224,1.3,mppi,1
750080,0.0,pi,1
750080,0.3,mppi,1
1000192,0.3,pi,1
1000192,1.4,mppi,1
1250048,62.7,pi,1
1250048,53.7,mppi,1
1500160,1.3,pi,1
1500160,0.0,mppi,1
1750016,58.6,pi,1
1750016,65.4,mppi,1
2000128,61.4,pi,1
2000128,150.9,mppi,1
2250240,143.6,pi,1
2250240,114.0,mppi,1
2500096,104.7,pi,1
2500096,73.4,mppi,1
2750208,112.6,pi,1
2750208,109.4,mppi,1
3000064,80.6,pi,1
3000064,80.1,mppi,1
3250176,124.1,pi,1
3250176,147.7,mppi,1
3500032,117.7,pi,1
3500032,124.9,mppi,1
3750144,0.0,pi,1
3750144,1.4,mppi,1
