step,reward,eval_type,seed
50176,139.5,pi,4
50176,156.3,mppi,4
100096,476.0,pi,4
100096,531.6,mppi,4
150016,568.0,pi,4
150016,562.6,mppi,4
200192,610.5,pi,4
200192,665.3,mppi,4
250112,164.1,pi,4
250112,49.7,mppi,4
300032,663.6,pi,4
300032,697.7,mppi,4
350208,710.2,pi,4
350208,713.6,mppi,4
400128,151.5,pi,4
400128,441.2,mppi,4
450048,692.7,pi,4
450048,640.4,mppi,4
500224,725.1,pi,4
500224,559.1,mppi,4
550144,672.3,pi,4
550144,701.8,mppi,4
600064,290.8,pi,4
600064,627.8,mppi,4
650240,721.6,pi,4
650240,729.0,mppi,4
700160,718.2,pi,4
700160,729.7,mppi,4
750080,293.4,pi,4
750080,475.4,mppi,4
800000,704.5,pi,4
800000,717.1,mppi,4
850176,710.9,pi,4
850176,721.5,mppi,4
900096,720.1,pi,4
900096,729.6,mppi,4
950016,732.0,pi,4
950016,737.9,mppi,4
1000192,717.0,pi,4
1000192,743.5,mppi,4
