step,reward,eval_type,seed
50176,0.0,pi,3
50176,0.0,mppi,3
100096,0.0,pi,3
100096,0.0,mppi,3
150016,50.4,pi,3
150016,14.8,mppi,3
200192,56.6,pi,3
200192,59.0,mppi,3
250112,0.0,pi,3
250112,0.0,mppi,3
300032,85.2,pi,3
300032,75.1,mppi,3
350208,189.0,pi,3
350208,114.6,mppi,3
400128,148.2,pi,3
400128,140.1,mppi,3
450048,395.2,pi,3
450048,439.5,mppi,3
500224,712.8,pi,3
500224,408.0,mppi,3
550144,465.4,pi,3
550144,772.5,mppi,3
600064,778.6,pi,3
600064,780.8,mppi,3
650240,776.4,pi,3
650240,770.6,mppi,3
700160,764.8,pi,3
700160,772.5,mppi,3
750080,434.0,pi,3
750080,492.4,mppi,3
800000,785.0,pi,3
800000,790.5,mppi,3
850176,792.2,pi,3
850176,751.8,mppi,3
900096,789.6,pi,3
900096,780.8,mppi,3
950016,784.2,pi,3
950016,707.5,mppi,3
1000192,760.8,pi,3
1000192,781.6,mppi,3
