step,reward,eval_type,seed
250112,0.0,pi,10
250112,0.0,mppi,10
250112,0.0,arb,10
500224,334.2,pi,10
500224,327.5,mppi,10
500224,334.2,arb,10
750080,436.3,pi,10
750080,551.1,mppi,10
750080,551.1,arb,10
1000192,506.9,pi,10
1000192,537.5,mppi,10
1000192,537.5,arb,10
1250048,439.8,pi,10
1250048,554.4,mppi,10
1250048,554.4,arb,10
1500160,545.5,pi,10
1500160,554.7,mppi,10
1500160,545.5,arb,10
1750016,538.4,pi,10
1750016,552.8,mppi,10
1750016,538.4,arb,10
2000128,522.8,pi,10
2000128,541.3,mppi,10
2000128,522.8,arb,10
