step,reward,eval_type,seed
250112,6.3,pi,1
250112,9.3,mppi,1
500224,0.0,pi,1
500224,3.0,mppi,1
750080,320.7,pi,1
750080,316.8,mppi,1
1000192,329.1,pi,1
1000192,321.6,mppi,1
1250048,327.8,pi,1
1250048,329.6,mppi,1
1500160,331.0,pi,1
1500160,321.6,mppi,1
1750016,323.5,pi,1
1750016,332.6,mppi,1
2000128,337.7,pi,1
2000128,341.0,mppi,1
2250240,341.3,pi,1
2250240,341.8,mppi,1
2500096,330.3,pi,1
2500096,338.4,mppi,1
2750208,339.7,pi,1
2750208,338.7,mppi,1
3000064,332.0,pi,1
3000064,349.2,mppi,1
3250176,339.5,pi,1
3250176,346.9,mppi,1
3500032,343.9,pi,1
3500032,347.5,mppi,1
3750144,337.4,pi,1
3750144,347.5,mppi,1
4000000,341.2,pi,1
4000000,349.1,mppi,1
4250112,338.3,pi,1
4250112,335.0,mppi,1
4500224,340.7,pi,1
4500224,322.5,mppi,1
4750080,339.3,pi,1
4750080,326.4,mppi,1
5000192,340.7,pi,1
5000192,318.9,mppi,1
5250048,339.3,pi,1
5250048,321.5,mppi,1
5500160,269.7,pi,1
5500160,317.3,mppi,1
5750016,342.2,pi,1
5750016,273.4,mppi,1
6000128,336.3,pi,1
6000128,316.0,mppi,1
