step,reward,eval_type,seed
250112,0.0,pi,21
250112,0.1,mppi,21
500224,33.7,pi,21
500224,3.9,mppi,21
750080,80.0,pi,21
750080,74.5,mppi,21
1000192,92.7,pi,21
1000192,88.1,mppi,21
1250048,94.4,pi,21
1250048,90.3,mppi,21
1500160,150.5,pi,21
1500160,226.7,mppi,21
1750016,101.9,pi,21
1750016,124.8,mppi,21
2000128,187.0,pi,21
2000128,157.1,mppi,21
2000128,-1.0,restart_1,21
2250240,129.7,pi,21
2250240,153.5,mppi,21
2500096,184.6,pi,21
2500096,63.5,mppi,21
2750208,147.4,pi,21
2750208,125.9,mppi,21
3000064,53.0,pi,21
3000064,63.8,mppi,21
3250176,102.2,pi,21
3250176,224.9,mppi,21
3500032,52.8,pi,21
3500032,65.1,mppi,21
3750144,144.5,pi,21
3750144,133.3,mppi,21
4000000,254.8,pi,21
4000000,168.1,mppi,21
4250112,194.3,pi,21
4250112,66.3,mppi,21
4250112,-1.0,restart_2,21
4500224,134.5,pi,21
4500224,89.2,mppi,21
4750080,136.1,pi,21
4750080,122.2,mppi,21
5000192,97.1,pi,21
5000192,155.0,mppi,21
5250048,102.7,pi,21
5250048,103.7,mppi,21
5500160,105.6,pi,21
5500160,180.5,mppi,21
5750016,147.8,pi,21
5750016,235.4,mppi,21
6000128,212.7,pi,21
6000128,241.6,mppi,21
6250240,176.5,pi,21
6250240,222.9,mppi,21
6250240,-1.0,restart_3,21
6500096,135.5,pi,21
6500096,158.7,mppi,21
6750208,95.6,pi,21
6750208,158.3,mppi,21
7000064,103.3,pi,21
7000064,176.7,mppi,21
7250176,157.3,pi,21
7250176,138.3,mppi,21
7500032,252.9,pi,21
7500032,208.7,mppi,21
7750144,0.1,pi,21
7750144,245.2,mppi,21
8000000,158.2,pi,21
8000000,164.9,mppi,21
8250112,151.5,pi,21
8250112,136.7,mppi,21
8500224,218.3,pi,21
8500224,228.0,mppi,21
8500224,-1.0,restart_4,21
