step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,21,0.0000,0.0000,0.0,1000.0
250112,mppi,21,0.0000,0.0009,0.125,1000.0
500224,pi,21,0.0406,0.0714,4.0,617.0
500224,mppi,21,0.0037,0.0088,0.5,649.875
750080,pi,21,0.0782,0.2022,5.8,627.4
750080,mppi,21,0.0664,0.1786,6.25,658.25
1000192,pi,21,0.1070,0.1854,6.8,615.0
1000192,mppi,21,0.0849,0.1520,6.75,645.625
1250048,pi,21,0.0992,0.1970,6.8,636.6
1250048,mppi,21,0.0920,0.1631,6.375,643.875
1500160,pi,21,0.1540,0.2978,9.8,426.2
1500160,mppi,21,0.2409,0.3895,15.25,161.75
1750016,pi,21,0.1036,0.1936,6.4,616.8
1750016,mppi,21,0.1301,0.2465,8.375,523.875
2000128,pi,21,0.1946,0.3906,13.4,232.6
2000128,mppi,21,0.1636,0.2889,10.625,410.375
2250240,pi,21,0.1560,0.2454,11.0,436.2
2250240,mppi,21,0.1630,0.2815,10.375,421.75
2500096,pi,21,0.1698,0.4292,18.8,253.6
2500096,mppi,21,0.0569,0.1324,3.75,760.0
2750208,pi,21,0.1524,0.2878,9.8,433.2
2750208,mppi,21,0.1284,0.2497,8.25,523.125
3000064,pi,21,0.0502,0.0932,3.2,810.4
3000064,mppi,21,0.0599,0.1186,3.875,774.875
3250176,pi,21,0.1092,0.1870,7.2,622.2
3250176,mppi,21,0.2308,0.4199,14.5,179.375
3500032,pi,21,0.0558,0.0956,3.2,810.6
3500032,mppi,21,0.0686,0.1189,4.375,758.0
3750144,pi,21,0.1618,0.2698,10.2,444.2
3750144,mppi,21,0.1323,0.2486,8.375,519.0
4000000,pi,21,0.2542,0.4820,16.0,52.4
4000000,mppi,21,0.1565,0.3150,10.25,399.125
4250112,pi,21,0.2060,0.3364,13.8,238.0
4250112,mppi,21,0.0614,0.1160,4.25,759.0
4500224,pi,21,0.1510,0.2770,10.4,425.6
4500224,mppi,21,0.0818,0.1761,6.625,643.125
4750080,pi,21,0.1496,0.2708,11.0,426.6
4750080,mppi,21,0.1229,0.2298,8.375,529.25
5000192,pi,21,0.1062,0.1840,7.2,621.2
5000192,mppi,21,0.1606,0.2811,10.625,405.625
5250048,pi,21,0.1066,0.1816,6.8,622.6
5250048,mppi,21,0.0914,0.1810,6.0,637.25
5500160,pi,21,0.1076,0.1856,6.8,622.4
5500160,mppi,21,0.1690,0.3126,10.0,408.125
5750016,pi,21,0.1574,0.2820,10.2,423.0
5750016,mppi,21,0.2145,0.4481,13.5,163.25
6000128,pi,21,0.2156,0.3844,13.2,242.4
6000128,mppi,21,0.2255,0.4350,14.375,176.625
6250240,pi,21,0.2046,0.3528,14.8,226.6
6250240,mppi,21,0.2355,0.4254,14.75,177.625
6500096,pi,21,0.1524,0.2730,10.8,433.4
6500096,mppi,21,0.1404,0.3107,9.875,408.125
6750208,pi,21,0.1084,0.1748,7.6,620.6
6750208,mppi,21,0.1624,0.2694,11.375,407.25
7000064,pi,21,0.1074,0.1944,7.0,613.8
7000064,mppi,21,0.1730,0.3086,10.5,401.5
7250176,pi,21,0.1700,0.2944,10.2,414.8
7250176,mppi,21,0.1385,0.2437,8.0,535.625
7500032,pi,21,0.2872,0.4582,17.4,39.2
7500032,mppi,21,0.2162,0.3728,12.5,287.125
7750144,pi,21,0.0000,0.0008,0.2,1000.0
7750144,mppi,21,0.2462,0.4333,14.625,160.625
8000000,pi,21,0.1766,0.2894,10.4,431.6
8000000,mppi,21,0.1771,0.3146,10.75,395.625
8250112,pi,21,0.1686,0.2820,10.8,424.6
8250112,mppi,21,0.1345,0.2484,8.125,526.375
8500224,pi,21,0.2170,0.3736,13.4,243.0
8500224,mppi,21,0.2186,0.4368,14.375,157.875
