step,reward,eval_type,seed
250112,152.5,pi,1
250112,145.8,mppi,1
500224,237.3,pi,1
500224,250.2,mppi,1
750080,253.2,pi,1
750080,255.1,mppi,1
1000192,249.8,pi,1
1000192,252.4,mppi,1
1250048,264.0,pi,1
1250048,273.6,mppi,1
1500160,262.6,pi,1
1500160,272.4,mppi,1
1750016,274.8,pi,1
1750016,277.3,mppi,1
2000128,277.0,pi,1
2000128,281.2,mppi,1
2250240,270.2,pi,1
2250240,280.6,mppi,1
2500096,267.5,pi,1
2500096,282.8,mppi,1
2750208,264.9,pi,1
2750208,284.4,mppi,1
3000064,210.8,pi,1
3000064,281.1,mppi,1
3250176,263.4,pi,1
3250176,277.7,mppi,1
3500032,261.1,pi,1
3500032,285.2,mppi,1
3750144,265.3,pi,1
3750144,269.0,mppi,1
4000000,266.4,pi,1
4000000,204.4,mppi,1
4250112,265.1,pi,1
4250112,207.3,mppi,1
4500224,237.0,pi,1
4500224,265.4,mppi,1
4750080,270.2,pi,1
4750080,147.9,mppi,1
5000192,275.2,pi,1
5000192,136.8,mppi,1
5250048,113.8,pi,1
5250048,5.1,mppi,1
5500160,267.0,pi,1
5500160,195.9,mppi,1
5750016,235.2,pi,1
5750016,249.1,mppi,1
6000128,221.2,pi,1
6000128,257.3,mppi,1
6250240,0.0,pi,1
6250240,1.3,mppi,1
6500096,263.2,pi,1
6500096,285.5,mppi,1
6750208,264.6,pi,1
6750208,285.0,mppi,1
7000064,275.2,pi,1
7000064,247.3,mppi,1
7250176,279.5,pi,1
7250176,216.3,mppi,1
7500032,284.7,pi,1
7500032,207.4,mppi,1
7750144,270.0,pi,1
7750144,313.3,mppi,1
8000000,307.0,pi,1
8000000,340.6,mppi,1
8250112,333.6,pi,1
8250112,399.6,mppi,1
8500224,385.4,pi,1
8500224,415.7,mppi,1
8750080,245.3,pi,1
8750080,482.9,mppi,1
9000192,431.3,pi,1
9000192,550.0,mppi,1
9250048,446.8,pi,1
9250048,534.1,mppi,1
9500160,428.0,pi,1
9500160,469.3,mppi,1
9750016,435.5,pi,1
9750016,533.6,mppi,1
10000128,453.4,pi,1
10000128,452.8,mppi,1
