step,reward,eval_type,seed
250112,0.7,pi,6
250112,0.0,mppi,6
500224,0.4,pi,6
500224,1.5,mppi,6
750080,0.0,pi,6
750080,0.0,mppi,6
1000192,0.0,pi,6
1000192,0.0,mppi,6
1250048,0.0,pi,6
1250048,0.0,mppi,6
1500160,2.4,pi,6
1500160,0.0,mppi,6
1750016,0.0,pi,6
1750016,0.0,mppi,6
2000128,2.2,pi,6
2000128,0.0,mppi,6
2250240,6.0,pi,6
2250240,3.8,mppi,6
2500096,1.8,pi,6
2500096,6.7,mppi,6
2750208,11.7,pi,6
2750208,13.4,mppi,6
3000064,70.7,pi,6
3000064,87.8,mppi,6
3250176,1.4,pi,6
3250176,4.6,mppi,6
3500032,80.5,pi,6
3500032,121.4,mppi,6
3750144,162.6,pi,6
3750144,146.0,mppi,6
4000000,1.7,pi,6
4000000,0.0,mppi,6
4250112,86.8,pi,6
4250112,135.5,mppi,6
4500224,90.3,pi,6
4500224,75.5,mppi,6
4750080,105.1,pi,6
4750080,0.0,mppi,6
5000192,0.0,pi,6
5000192,18.8,mppi,6
5250048,226.7,pi,6
5250048,137.2,mppi,6
5500160,221.4,pi,6
5500160,270.1,mppi,6
5750016,221.6,pi,6
5750016,231.3,mppi,6
6000128,14.3,pi,6
6000128,9.9,mppi,6
6250240,24.2,pi,6
6250240,25.6,mppi,6
6500096,200.8,pi,6
6500096,241.4,mppi,6
6750208,219.5,pi,6
6750208,242.1,mppi,6
7000064,214.5,pi,6
7000064,251.6,mppi,6
7250176,237.8,pi,6
7250176,230.9,mppi,6
7500032,248.9,pi,6
7500032,112.4,mppi,6
7750144,238.6,pi,6
7750144,251.2,mppi,6
8000000,222.5,pi,6
8000000,259.0,mppi,6
8250112,236.3,pi,6
8250112,262.7,mppi,6
8500224,226.6,pi,6
8500224,266.8,mppi,6
8750080,222.4,pi,6
8750080,268.0,mppi,6
9000192,233.3,pi,6
9000192,264.3,mppi,6
9250048,22.6,pi,6
9250048,36.7,mppi,6
9500160,228.5,pi,6
9500160,246.8,mppi,6
9750016,249.1,pi,6
9750016,168.9,mppi,6
10000128,273.0,pi,6
10000128,328.3,mppi,6
