step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,3,0.0000,0.0050,0.4,1000.0
250112,mppi,3,0.0000,0.0008,0.125,1000.0
500224,pi,3,0.0006,0.0102,0.2,811.0
500224,mppi,3,0.0000,0.0000,0.0,1000.0
750080,pi,3,0.0000,0.0044,0.6,1000.0
750080,mppi,3,0.0000,0.0000,0.0,1000.0
1000192,pi,3,0.0812,0.1268,13.0,416.6
1000192,mppi,3,0.0911,0.1992,9.125,520.125
1250048,pi,3,0.1328,0.3096,14.8,242.2
1250048,mppi,3,0.1482,0.2806,15.125,203.0
1500160,pi,3,0.1490,0.2658,11.0,431.8
1500160,mppi,3,0.2149,0.3524,15.75,184.75
1750016,pi,3,0.1156,0.3054,8.4,451.8
1750016,mppi,3,0.2310,0.4731,15.5,103.875
