step,reward,eval_type,seed
50176,664.5,pi,2
50176,959.4,mppi,2
50176,1073.3,jumpy,2
100096,267.0,pi,2
100096,449.8,mppi,2
100096,1057.5,jumpy,2
150016,376.1,pi,2
150016,894.7,mppi,2
150016,948.8,jumpy,2
200192,1112.7,pi,2
200192,450.7,mppi,2
200192,508.0,jumpy,2
250112,377.5,pi,2
250112,1240.3,mppi,2
250112,885.9,jumpy,2
300032,398.6,pi,2
300032,320.3,mppi,2
300032,610.7,jumpy,2
350208,1248.0,pi,2
350208,1112.8,mppi,2
350208,613.5,jumpy,2
400128,1773.6,pi,2
400128,1926.5,mppi,2
400128,821.6,jumpy,2
