step,reward,eval_type,seed
250112,0.0,pi,3
250112,0.0,mppi,3
500224,0.0,pi,3
500224,0.0,mppi,3
750080,0.0,pi,3
750080,2.2,mppi,3
1000192,0.9,pi,3
1000192,0.6,mppi,3
1250048,28.9,pi,3
1250048,37.2,mppi,3
1500160,154.7,pi,3
1500160,119.5,mppi,3
1750016,137.2,pi,3
1750016,170.6,mppi,3
2000128,162.6,pi,3
2000128,169.6,mppi,3
2250240,167.0,pi,3
2250240,173.7,mppi,3
2500096,184.9,pi,3
2500096,175.2,mppi,3
2750208,39.3,pi,3
2750208,4.1,mppi,3
3000064,33.0,pi,3
3000064,66.6,mppi,3
3250176,184.5,pi,3
3250176,192.2,mppi,3
3500032,196.6,pi,3
3500032,200.1,mppi,3
3750144,191.3,pi,3
3750144,210.4,mppi,3
4000000,202.1,pi,3
4000000,215.5,mppi,3
4250112,178.9,pi,3
4250112,221.8,mppi,3
4500224,197.5,pi,3
4500224,214.2,mppi,3
4750080,187.1,pi,3
4750080,218.3,mppi,3
5000192,166.3,pi,3
5000192,222.4,mppi,3
5250048,202.9,pi,3
5250048,182.3,mppi,3
5500160,210.4,pi,3
5500160,229.1,mppi,3
5750016,218.4,pi,3
5750016,232.0,mppi,3
6000128,220.9,pi,3
6000128,226.8,mppi,3
