step,reward,eval_type,seed
250112,47.9,pi,100
250112,70.4,mppi,100
500224,274.8,pi,100
500224,249.6,mppi,100
750080,320.7,pi,100
750080,332.7,mppi,100
1000192,326.1,pi,100
1000192,335.3,mppi,100
1250048,337.2,pi,100
1250048,351.7,mppi,100
1500160,335.1,pi,100
1500160,344.3,mppi,100
1750016,326.9,pi,100
1750016,349.0,mppi,100
2000128,337.8,pi,100
2000128,351.3,mppi,100
2250240,336.7,pi,100
2250240,358.2,mppi,100
2500096,346.5,pi,100
2500096,356.1,mppi,100
2750208,356.3,pi,100
2750208,358.8,mppi,100
3000064,358.3,pi,100
3000064,362.8,mppi,100
3250176,358.5,pi,100
3250176,361.3,mppi,100
3500032,356.9,pi,100
3500032,360.7,mppi,100
3750144,358.9,pi,100
3750144,358.5,mppi,100
4000000,357.5,pi,100
4000000,361.3,mppi,100
4250112,359.3,pi,100
4250112,366.0,mppi,100
4500224,353.5,pi,100
4500224,360.8,mppi,100
4750080,353.2,pi,100
4750080,358.1,mppi,100
5000192,357.3,pi,100
5000192,363.1,mppi,100
5250048,361.1,pi,100
5250048,365.9,mppi,100
5500160,353.9,pi,100
5500160,362.3,mppi,100
5750016,351.1,pi,100
5750016,362.9,mppi,100
6000128,355.1,pi,100
6000128,366.1,mppi,100
6250240,358.8,pi,100
6250240,368.4,mppi,100
6500096,355.1,pi,100
6500096,322.2,mppi,100
