step,reward,eval_type,seed
250112,66.3,pi,6
250112,79.4,mppi,6
500224,45.4,pi,6
500224,28.9,mppi,6
750080,36.8,pi,6
750080,4.7,mppi,6
1000192,265.9,pi,6
1000192,276.5,mppi,6
1250048,162.5,pi,6
1250048,102.5,mppi,6
1500160,229.4,pi,6
1500160,109.0,mppi,6
1750016,112.4,pi,6
1750016,217.3,mppi,6
2000128,290.9,pi,6
2000128,283.7,mppi,6
2000128,-1.0,restart_1,6
2250240,284.4,pi,6
2250240,295.6,mppi,6
2500096,272.0,pi,6
2500096,285.1,mppi,6
2750208,260.3,pi,6
2750208,286.3,mppi,6
3000064,292.4,pi,6
3000064,292.8,mppi,6
3250176,298.7,pi,6
3250176,295.6,mppi,6
3500032,289.1,pi,6
3500032,293.2,mppi,6
3750144,295.0,pi,6
3750144,297.4,mppi,6
4000000,287.4,pi,6
4000000,299.4,mppi,6
4250112,289.0,pi,6
4250112,306.4,mppi,6
4250112,-1.0,restart_2,6
4500224,289.0,pi,6
4500224,294.7,mppi,6
4750080,294.8,pi,6
4750080,305.7,mppi,6
5000192,282.3,pi,6
5000192,304.0,mppi,6
5250048,285.3,pi,6
5250048,300.1,mppi,6
5500160,291.1,pi,6
5500160,310.8,mppi,6
5750016,289.0,pi,6
5750016,304.8,mppi,6
6000128,281.5,pi,6
6000128,306.0,mppi,6
6250240,290.1,pi,6
6250240,304.1,mppi,6
6250240,-1.0,restart_3,6
6500096,264.8,pi,6
6500096,273.5,mppi,6
6750208,276.9,pi,6
6750208,295.0,mppi,6
7000064,213.2,pi,6
7000064,288.1,mppi,6
7250176,276.2,pi,6
7250176,285.8,mppi,6
7500032,286.8,pi,6
7500032,295.6,mppi,6
7750144,276.3,pi,6
7750144,298.7,mppi,6
8000000,295.5,pi,6
8000000,305.6,mppi,6
8250112,223.0,pi,6
8250112,296.3,mppi,6
