step,reward,eval_type,seed
50176,0.8,pi,1
50176,0.0,mppi,1
100096,2.8,pi,1
100096,17.7,mppi,1
150016,7.2,pi,1
150016,0.0,mppi,1
200192,4.8,pi,1
200192,0.0,mppi,1
250112,7.8,pi,1
250112,5.0,mppi,1
300032,5.2,pi,1
300032,0.0,mppi,1
350208,6.6,pi,1
350208,0.0,mppi,1
400128,2.4,pi,1
400128,1.3,mppi,1
450048,4.0,pi,1
450048,3.0,mppi,1
500224,6.2,pi,1
500224,3.3,mppi,1
550144,5.4,pi,1
550144,5.3,mppi,1
600064,2.4,pi,1
600064,0.0,mppi,1
650240,13.8,pi,1
650240,1.3,mppi,1
700160,6.8,pi,1
700160,0.0,mppi,1
750080,4.8,pi,1
750080,4.7,mppi,1
800000,5.2,pi,1
800000,0.0,mppi,1
850176,3.6,pi,1
850176,0.0,mppi,1
900096,0.4,pi,1
900096,0.0,mppi,1
950016,1.4,pi,1
950016,0.0,mppi,1
1000192,3.2,pi,1
1000192,4.3,mppi,1
