step,reward,eval_type,seed
50176,54.5,pi,4
50176,34.7,mppi,4
100096,345.4,pi,4
100096,382.7,mppi,4
150016,542.4,pi,4
150016,596.8,mppi,4
200192,465.3,pi,4
200192,559.2,mppi,4
250112,253.9,pi,4
250112,611.4,mppi,4
300032,624.5,pi,4
300032,617.1,mppi,4
350208,600.2,pi,4
350208,620.2,mppi,4
400128,623.0,pi,4
400128,626.3,mppi,4
450048,626.5,pi,4
450048,656.2,mppi,4
500224,601.0,pi,4
500224,642.7,mppi,4
550144,605.5,pi,4
550144,626.5,mppi,4
600064,645.3,pi,4
600064,635.0,mppi,4
650240,649.6,pi,4
650240,639.8,mppi,4
700160,644.3,pi,4
700160,664.4,mppi,4
750080,663.6,pi,4
750080,656.3,mppi,4
800000,618.8,pi,4
800000,639.2,mppi,4
850176,640.9,pi,4
850176,640.5,mppi,4
900096,663.8,pi,4
900096,645.9,mppi,4
950016,646.2,pi,4
950016,659.4,mppi,4
1000192,670.0,pi,4
1000192,653.5,mppi,4
