task,seed,step,reward
CheetahRun,2,4177920,137.6511
CheetahRun,2,8355840,105.7437
CheetahRun,2,12533760,145.0634
CheetahRun,2,16711680,206.6909
CheetahRun,2,20889600,154.7142
CheetahRun,2,25067520,133.3557
CheetahRun,2,29245440,111.0107
CheetahRun,2,33423360,186.9138
CheetahRun,2,37601280,178.7400
CheetahRun,2,41779200,239.8604
CheetahRun,2,45957120,287.9657
CheetahRun,2,50135040,268.2879
