task,seed,step,reward
FingerSpin,1,4177920,11.5742
FingerSpin,1,8355840,134.8965
FingerSpin,1,12533760,194.6621
FingerSpin,1,16711680,294.0039
FingerSpin,1,20889600,352.3398
FingerSpin,1,25067520,375.2734
FingerSpin,1,29245440,247.3438
FingerSpin,1,33423360,170.8145
FingerSpin,1,37601280,258.7441
FingerSpin,1,41779200,314.7520
FingerSpin,1,45957120,388.1777
FingerSpin,1,50135040,418.7402
