task,seed,step,reward
AcrobotSwingup,2,4177920,3.8703
AcrobotSwingup,2,8355840,3.5090
AcrobotSwingup,2,12533760,3.3463
AcrobotSwingup,2,16711680,3.8685
AcrobotSwingup,2,20889600,4.0663
AcrobotSwingup,2,25067520,4.3799
AcrobotSwingup,2,29245440,3.9584
AcrobotSwingup,2,33423360,3.7323
AcrobotSwingup,2,37601280,3.8561
AcrobotSwingup,2,41779200,3.7699
AcrobotSwingup,2,45957120,3.1943
AcrobotSwingup,2,50135040,3.8719
