task,seed,step,reward
HopperHop,1,491520,0.0495
HopperHop,1,737280,0.0802
HopperHop,1,983040,0.2047
HopperHop,1,1228800,0.2736
HopperHop,1,1474560,0.1091
HopperHop,1,1720320,0.1701
HopperHop,1,1966080,0.0134
HopperHop,1,2211840,0.0824
