task,seed,step,reward
WalkerWalk,3,4177920,39.9376
WalkerWalk,3,8355840,130.8991
WalkerWalk,3,12533760,119.4697
WalkerWalk,3,16711680,195.8726
WalkerWalk,3,20889600,185.9793
WalkerWalk,3,25067520,249.1529
WalkerWalk,3,29245440,208.3004
WalkerWalk,3,33423360,95.9206
WalkerWalk,3,37601280,118.0536
WalkerWalk,3,41779200,152.9481
WalkerWalk,3,45957120,134.1570
WalkerWalk,3,50135040,169.8083
