task,seed,step,reward
FingerSpin,3,4177920,2.5508
FingerSpin,3,8355840,14.9727
FingerSpin,3,12533760,50.7988
FingerSpin,3,16711680,164.6172
FingerSpin,3,20889600,302.9941
FingerSpin,3,25067520,343.0566
FingerSpin,3,29245440,327.5410
FingerSpin,3,33423360,394.4746
FingerSpin,3,37601280,427.6797
FingerSpin,3,41779200,437.1113
FingerSpin,3,45957120,445.5723
FingerSpin,3,50135040,432.9980
