task,seed,step,reward
WalkerStand,3,4177920,213.0072
WalkerStand,3,8355840,219.1066
WalkerStand,3,12533760,228.6650
WalkerStand,3,16711680,226.1232
WalkerStand,3,20889600,225.4762
WalkerStand,3,25067520,231.3013
WalkerStand,3,29245440,235.6362
WalkerStand,3,33423360,238.2634
WalkerStand,3,37601280,240.3697
WalkerStand,3,41779200,255.2185
WalkerStand,3,45957120,246.3786
WalkerStand,3,50135040,248.7128
