task,seed,step,reward
ReacherHard,2,4177920,88.9551
ReacherHard,2,8355840,180.4570
ReacherHard,2,12533760,227.1230
ReacherHard,2,16711680,241.2969
ReacherHard,2,20889600,254.3223
ReacherHard,2,25067520,191.8301
ReacherHard,2,29245440,133.9473
ReacherHard,2,33423360,129.5645
ReacherHard,2,37601280,131.6016
ReacherHard,2,41779200,136.8516
ReacherHard,2,45957120,124.1797
ReacherHard,2,50135040,262.9590
