task,seed,step,reward
FingerTurnEasy,3,4177920,139.8125
FingerTurnEasy,3,8355840,158.2402
FingerTurnEasy,3,12533760,160.6719
FingerTurnEasy,3,16711680,174.5859
FingerTurnEasy,3,20889600,219.3633
FingerTurnEasy,3,25067520,187.1426
FingerTurnEasy,3,29245440,179.6348
FingerTurnEasy,3,33423360,200.1543
FingerTurnEasy,3,37601280,199.3066
FingerTurnEasy,3,41779200,215.7402
FingerTurnEasy,3,45957120,171.6816
FingerTurnEasy,3,50135040,163.1895
