task,seed,step,reward
BallInCup,3,4177920,0.0000
BallInCup,3,8355840,0.0000
BallInCup,3,12533760,0.0000
BallInCup,3,16711680,0.0000
BallInCup,3,20889600,0.0000
BallInCup,3,25067520,0.0000
BallInCup,3,29245440,0.0000
BallInCup,3,33423360,0.0000
BallInCup,3,37601280,0.0000
BallInCup,3,41779200,0.0000
BallInCup,3,45957120,0.0000
BallInCup,3,50135040,0.0000
