task,seed,step,reward
FingerTurnHard,3,4177920,69.2480
FingerTurnHard,3,8355840,84.7578
FingerTurnHard,3,12533760,91.4648
FingerTurnHard,3,16711680,82.5059
FingerTurnHard,3,20889600,87.6191
FingerTurnHard,3,25067520,83.8691
FingerTurnHard,3,29245440,84.9824
FingerTurnHard,3,33423360,78.1973
FingerTurnHard,3,37601280,83.4922
FingerTurnHard,3,41779200,80.2559
FingerTurnHard,3,45957120,58.1367
FingerTurnHard,3,50135040,45.3027
