step,reward,eval_type,seed
250112,3.6,pi,3
250112,0.0,mppi,3
500224,2.6,pi,3
500224,0.2,mppi,3
750080,2.9,pi,3
750080,0.0,mppi,3
1000192,1.0,pi,3
1000192,11.0,mppi,3
1000192,-1.0,restart_1,3
1250048,0.0,pi,3
1250048,0.0,mppi,3
1500160,2.7,pi,3
1500160,0.0,mppi,3
1750016,30.0,pi,3
1750016,48.3,mppi,3
2000128,175.5,pi,3
2000128,66.5,mppi,3
2250240,167.5,pi,3
2250240,80.5,mppi,3
2250240,-1.0,restart_2,3
2500096,172.8,pi,3
2500096,155.3,mppi,3
2750208,234.4,pi,3
2750208,249.3,mppi,3
3000064,233.3,pi,3
3000064,255.6,mppi,3
3250176,237.8,pi,3
3250176,256.9,mppi,3
3500032,244.9,pi,3
3500032,262.6,mppi,3
3750144,227.0,pi,3
3750144,245.6,mppi,3
4000000,257.6,pi,3
4000000,261.2,mppi,3
4250112,248.0,pi,3
4250112,258.4,mppi,3
4500224,231.4,pi,3
4500224,262.1,mppi,3
4750080,251.6,pi,3
4750080,263.5,mppi,3
5000192,237.1,pi,3
5000192,271.9,mppi,3
5250048,247.7,pi,3
5250048,262.4,mppi,3
5500160,248.0,pi,3
5500160,259.4,mppi,3
5750016,248.6,pi,3
5750016,262.5,mppi,3
6000128,251.8,pi,3
6000128,266.0,mppi,3
6250240,248.1,pi,3
6250240,257.5,mppi,3
6500096,240.8,pi,3
6500096,260.0,mppi,3
6750208,247.3,pi,3
6750208,271.5,mppi,3
7000064,243.7,pi,3
7000064,260.2,mppi,3
7250176,247.8,pi,3
7250176,251.0,mppi,3
7500032,244.8,pi,3
7500032,261.6,mppi,3
7750144,247.8,pi,3
7750144,256.2,mppi,3
8000000,242.7,pi,3
8000000,233.3,mppi,3
8250112,245.4,pi,3
8250112,237.5,mppi,3
