step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,8,0.0042,0.1108,0.8,347.8
250112,mppi,8,0.0011,0.0214,0.625,684.5
500224,pi,8,0.0076,0.0412,0.8,266.4
500224,mppi,8,0.0059,0.0256,0.5,546.75
750080,pi,8,0.0076,0.0282,0.8,252.0
750080,mppi,8,0.0103,0.0119,0.375,643.75
1000192,pi,8,0.0108,0.0546,1.4,243.4
1000192,mppi,8,0.0434,0.0690,3.5,300.625
1250048,pi,8,0.0036,0.0300,0.4,644.6
1250048,mppi,8,0.0076,0.0509,0.75,442.0
1500160,pi,8,0.0186,0.1980,2.2,632.6
1500160,mppi,8,0.0343,0.1379,1.75,217.25
1750016,pi,8,0.0000,0.0338,0.8,1000.0
1750016,mppi,8,0.0006,0.1606,0.5,910.125
2000128,pi,8,0.0086,0.0412,1.2,452.4
2000128,mppi,8,0.0025,0.0436,1.125,771.375
2250240,pi,8,0.1458,0.3912,10.0,490.2
2250240,mppi,8,0.0404,0.3038,4.125,664.375
2500096,pi,8,0.0512,0.4180,9.0,457.0
2500096,mppi,8,0.1091,0.3225,5.75,403.25
2750208,pi,8,0.0948,0.4452,7.2,491.0
2750208,mppi,8,0.1340,0.3036,3.5,539.375
3000064,pi,8,0.1876,0.6146,14.2,65.0
3000064,mppi,8,0.1987,0.3756,11.5,160.75
3250176,pi,8,0.2706,0.5006,14.6,244.4
3250176,mppi,8,0.2029,0.4641,7.625,284.5
3500032,pi,8,0.0670,0.1010,4.6,40.0
3500032,mppi,8,0.0550,0.0803,2.25,278.375
3750144,pi,8,0.1460,0.3964,8.8,437.6
3750144,mppi,8,0.3731,0.6550,14.625,78.875
4000000,pi,8,0.0000,0.0000,0.0,1000.0
4000000,mppi,8,0.1057,0.2110,10.5,562.375
4250112,pi,8,0.0716,0.1280,3.0,808.8
4250112,mppi,8,0.1573,0.5252,13.375,47.0
4500224,pi,8,0.0000,0.2810,5.4,1000.0
4500224,mppi,8,0.0195,0.4164,16.375,499.375
4750080,pi,8,0.0026,0.0050,0.2,806.6
4750080,mppi,8,0.0000,0.0003,0.125,1000.0
5000192,pi,8,0.1996,0.4394,7.4,428.2
5000192,mppi,8,0.3419,0.5775,7.5,276.25
5250048,pi,8,0.0000,0.0000,0.0,1000.0
5250048,mppi,8,0.0021,0.0050,0.25,878.375
5500160,pi,8,0.0764,0.5268,13.2,230.2
5500160,mppi,8,0.1390,0.3159,2.5,646.5
5750016,pi,8,0.2116,0.4096,6.8,471.4
5750016,mppi,8,0.2750,0.4492,8.125,400.5
6000128,pi,8,0.2278,0.5388,11.6,271.4
6000128,mppi,8,0.5025,0.6478,15.25,53.875
6250240,pi,8,0.3968,0.6162,19.0,36.4
6250240,mppi,8,0.4970,0.6819,15.5,41.375
6500096,pi,8,0.3748,0.7000,14.4,53.6
6500096,mppi,8,0.4073,0.6300,13.75,58.875
6750208,pi,8,0.3226,0.7760,9.2,80.2
6750208,mppi,8,0.4794,0.7720,10.125,59.875
7000064,pi,8,0.3884,0.6990,13.8,52.8
7000064,mppi,8,0.4324,0.7782,10.125,43.0
7250176,pi,8,0.2158,0.8162,8.4,100.4
7250176,mppi,8,0.3006,0.7130,14.125,51.125
7500032,pi,8,0.3782,0.7090,14.0,49.6
7500032,mppi,8,0.4710,0.7878,9.25,56.875
7750144,pi,8,0.4772,0.7904,9.4,62.2
7750144,mppi,8,0.1260,0.1909,3.5,406.5
8000000,pi,8,0.0442,0.1506,2.0,448.4
8000000,mppi,8,0.1999,0.6975,14.375,67.25
8250112,pi,8,0.0000,0.0052,0.8,1000.0
8250112,mppi,8,0.0000,0.0073,2.125,1000.0
8500224,pi,8,0.0290,0.1702,2.8,247.4
8500224,mppi,8,0.1480,0.7890,26.5,48.625
8750080,pi,8,0.3214,0.7974,8.2,66.4
8750080,mppi,8,0.2956,0.4385,7.625,37.5
9000192,pi,8,0.2608,0.7784,10.6,61.0
9000192,mppi,8,0.4349,0.8016,9.0,53.25
9250048,pi,8,0.4830,0.7836,9.4,58.6
9250048,mppi,8,0.5337,0.7279,13.25,44.25
9500160,pi,8,0.4216,0.6752,15.4,40.0
9500160,mppi,8,0.4210,0.6255,12.875,51.875
9750016,pi,8,0.4300,0.6516,15.0,53.6
9750016,mppi,8,0.4923,0.7759,10.0,46.125
10000128,pi,8,0.4892,0.7748,9.2,57.0
10000128,mppi,8,0.5088,0.7755,9.25,43.25
