step,reward,eval_type,seed
250112,0.1,pi,4
250112,0.0,mppi,4
500224,0.0,pi,4
500224,0.2,mppi,4
750080,0.0,pi,4
750080,0.2,mppi,4
1000192,0.0,pi,4
1000192,6.8,mppi,4
1250048,8.8,pi,4
1250048,17.6,mppi,4
1500160,29.3,pi,4
1500160,12.3,mppi,4
1750016,35.2,pi,4
1750016,2.9,mppi,4
2000128,9.9,pi,4
2000128,5.4,mppi,4
2250240,40.1,pi,4
2250240,97.4,mppi,4
2500096,2.1,pi,4
2500096,11.5,mppi,4
2750208,0.0,pi,4
2750208,0.1,mppi,4
3000064,0.0,pi,4
3000064,6.3,mppi,4
3250176,0.0,pi,4
3250176,72.4,mppi,4
3500032,123.1,pi,4
3500032,51.9,mppi,4
3750144,30.6,pi,4
3750144,113.0,mppi,4
