step,reward,eval_type,seed
250112,0.0,pi,4
250112,1.5,mppi,4
500224,3.2,pi,4
500224,17.9,mppi,4
750080,309.8,pi,4
750080,271.6,mppi,4
1000192,321.3,pi,4
1000192,390.3,mppi,4
1250048,344.8,pi,4
1250048,357.0,mppi,4
1500160,372.9,pi,4
1500160,402.0,mppi,4
1750016,401.6,pi,4
1750016,409.4,mppi,4
2000128,387.4,pi,4
2000128,419.2,mppi,4
2250240,415.7,pi,4
2250240,427.3,mppi,4
2500096,402.9,pi,4
2500096,437.7,mppi,4
2750208,400.4,pi,4
2750208,430.3,mppi,4
3000064,406.2,pi,4
3000064,428.1,mppi,4
3250176,406.8,pi,4
3250176,436.1,mppi,4
3500032,407.3,pi,4
3500032,446.9,mppi,4
3750144,413.9,pi,4
3750144,434.8,mppi,4
4000000,410.8,pi,4
4000000,447.5,mppi,4
